lemma	form	pos
1.	1.	NUM
திட்டம்	திட்டத்துக்க்	NOUN
_	எம்.பி.யும்	_
சிவாச்சாரியர்	சிவாச்சாரியர்களால்	PROPN
செய்தியாளர்	செய்தியாளர்கள்	NOUN
ஆமதாபாத்	ஆமதாபாத்	PROPN
பூரி	பூரி	PROPN
மாற்று	மாற்றி	VERB
பி	பி	PROPN
_	குற்றம்சாட்டியுள்ளன	_
பங்களிப்பு	பங்களிப்பைப்	NOUN
_	பொறுப்புகளிலும்	_
தீர்ப்பளி	தீர்ப்பளித்தது	VERB
அனுமதி	அனுமதியை	NOUN
தாழ்வாரம்	தாழ்வாரம்	NOUN
206	206	NUM
வெடிபொருள்	வெடிபொருட்கள்	NOUN
மரம்	மரத்தில்	NOUN
நல்லெண்ணம்	நல்லெண்ண	ADJ
தா	தந்தத்	VERB
மாசு	மாசுக்	NOUN
தென்னாப்பிரிக்கா	தென்னாப்பிரிக்காவின்	PROPN
தடைவிதி	தடைவிதிக்க	VERB
மாறுபடு	மாறுபடுகிறது	VERB
எட்டு	எட்டுவதற்கு	VERB
மூட்டை	மூட்டைகள்	NOUN
சட்டம்	சட்டத்தைய்	NOUN
தொகு	தொகுத்ததில்	VERB
கொணவக்கரை	கொணவக்கரை	PROPN
நடத்து	நடத்தாத	ADJ
கொடு	கொடுத்தது	VERB
எஸ்.எம்.	எஸ்.எம்.	PROPN
நடத்து	நடத்தப்	VERB
_	ஆந்திரத்திலும்	_
வெற்றி	வெற்றியில்	NOUN
நாடு	நாடுகளுக்க்	NOUN
பரபரப்பு	பரபரப்பை	NOUN
முடிவடை	முடிவடையும்	VERB
_	நாளே	_
நவம்பர்	நவம்பர்	NUM
கேலி	கேலியாக	ADV
பெண்	பெண்களை	NOUN
பல்கலை	பல்கலைக்	NOUN
ஆ	ஆ	PART
எம்பி	எம்பிக்களில்	PROPN
இடம்	இடத்துக்கு	NOUN
பள்ளத்தாக்கு	பள்ளத்தாக்கு	NOUN
_	எனவும்	_
தேதி	தேதிய்	NOUN
போராட்டம்	போராட்டத்தில்	NOUN
முறையே	முறையே	ADP
இரு	இருக்கிறார்கள்	AUX
தலைமையகம்	தலைமையகத்துக்குச்	NOUN
_	கொள்ளுமாறு	_
துணையமைச்சர்	துணையமைச்சர்	NOUN
இங்கிலாந்து	இங்கிலாந்துக்கு	PROPN
ஏழையெளிய	ஏழையெளிய	ADJ
கண்காணிப்பாளர்	கண்காணிப்பாளர்	NOUN
தேங்கு	தேங்கிக்	VERB
திருடு	திருடு	NOUN
வாழ்	வாழ்ந்தத்	VERB
போட்டி	போட்டிகள்	NOUN
மசோதா	மசோதாவால்	NOUN
நகர்	நகரில்	NOUN
14	14வது	ADJ
ஆகு	ஆகப்	ADV
வார்த்தை	வார்த்தைகள்	NOUN
அவை	அவை	NOUN
உத்தர	உத்தரப்	PROPN
_	ஏதோ	_
_	பதவியிலிருந்து	_
மாவோயிஸ்ட்	மாவோயிஸ்ட்	PROPN
நிகழ்	நிகழ்ந்தது	VERB
_	ஊழியரிடம்	_
2008	2008-ம்	ADJ
சந்தி	சந்தித்துப்	VERB
உயிர்	உயிருடன்	NOUN
இயன்றவரை	இயன்றவரை	ADV
ஐ.பி.எல்.	ஐ.பி.எல்.	PROPN
_	அனுமதிக்கப்பட்டுள்ளதாக	_
_	தொகுதிகளிலும்	_
_	அமைப்புகளையும்	_
தரு	தர	VERB
நடவடிக்கை	நடவடிக்கையை	NOUN
மேம்பாட்டுத்துறை	மேம்பாட்டுத்துறை	NOUN
நடத்து	நடத்துவர்	VERB
அனுப்பு	அனுப்பிய்	VERB
குழுவினர்	குழுவினரை	NOUN
பதில்	பதில்	NOUN
கண்காணிப்புத்துறை	கண்காணிப்புத்துறை	NOUN
உத்தரவு	உத்தரவு	NOUN
_	பகலும்	_
லட்சம்	லட்சத்துக்க்	NOUN
வகு	வகுக்கவ்	VERB
அதன்	அதன்	PRON
_	நடவடிக்கையாக	_
_	எம்பிக்களுக்கான	_
அடை	அடைந்த்	VERB
வாழ்வாதாரம்	வாழ்வாதரங்களுக்கு	NOUN
வாழ்க்கை	வாழ்க்கைத்	NOUN
அடுத்தடுத்த	அடுத்தடுத்த	ADJ
ராக்கெட்	ராக்கெட்	NOUN
சுவாசம்	சுவாசப்	PROPN
காளியப்பன்	காளியப்பனின்	PROPN
_	ரீதியாக	_
உலகம்	உலகில்	NOUN
உத்தரவு	உத்தரவுப்	PROPN
பணி	பணியைத்	NOUN
பாடுபடு	பாடுபடும்	ADJ
செல்	செல்லத்	VERB
ஆஜர்	ஆஜர்	NOUN
வை	வைத்தாற்	VERB
நிபந்தனை	நிபந்தனை	NOUN
பக்தர்	பக்தர்களில்	NOUN
15	15	NUM
அமைச்சர்	அமைச்சரின்	NOUN
வீதி	வீதி	NOUN
வெடி	வெடித்ததில்	VERB
செயல்படு	செயல்பட்டு	VERB
இறுதிசெய்	இறுதிசெய்யப்	VERB
நான்கு	நான்கு	NUM
_	சரணும்	_
_	வீரர்களையும்	_
பிரகாசப்படுத்து	பிரகாசப்படுத்திய்	VERB
வாகை	வாகை	NOUN
அமை	அமைந்து	VERB
கருத்து	கருத்தை	NOUN
_	ஆர்வமாக	_
_	வைத்திருக்கிறீர்கள்	_
தொகுதி	தொகுதிகளில்	NOUN
தெரிவி	தெரிவித்ததற்க்	VERB
திரும்பு	திரும்பும்	ADJ
முத்திரை	முத்திரை	NOUN
தாண்டு	தாண்டிய்	VERB
ஏறு	ஏறியது	VERB
திருடு	திருடப்பட்ட	ADJ
நிறைவேற்று	நிறைவேற்றி	VERB
விரி	விரிப்பது	AUX
எம்பி	எம்பிக்களுக்கு	PROPN
மேம்பாடு	மேம்பாட்டுக்காகச்	ADV
அழை	அழைக்க	VERB
சி.	சி.	PROPN
_	தலைமையிலான	_
நேவல்	நேவல்	PROPN
படு	படக்	AUX
அம்சம்	அம்சங்களைப்	NOUN
எம்பி	எம்பிக்களின்	PROPN
_	இவர்களுக்கான	_
சுற்று	சுற்றிய்	VERB
துறை	துறையை	NOUN
மாவட்டம்	மாவட்டம்	NOUN
இவர்	இவர்களுக்க்	PRON
_	முரளிதரனும்	_
அரபிக்	அரபிக்	NOUN
ஐஜி	ஐஜி	NOUN
தேவியானவள்	தேவியானவள்	PROPN
தோட்டம்	தோட்டப்	PROPN
தன்னார்வம்	தன்னார்வத்	PROPN
மதம்	மத	PROPN
புண்படுத்து	புண்படுத்திய்	VERB
உடந்தை	உடந்தைய்	NOUN
_	காரணத்துக்காக	_
கிடை	கிடைத்ததில்	VERB
_	உடந்தையாக	_
பிரிவு	பிரிவைய்	NOUN
_	விடுவிக்கப்பட	_
தொழிற்சாலை	தொழிற்சாலை	NOUN
மதம்	மதம்	NOUN
மோது	மோதியது	VERB
செட்	செட்	PROPN
_	விடுதலைசெய்யப்பட	_
எனப்படு	எனப்படும்	ADJ
அமெரிக்கர்	அமெரிக்கர்	NOUN
_	கிடைத்துள்ளது	_
நேரில்	நேரில்	ADV
கையெழுத்தாகு	கையெழுத்தாகிய்	VERB
_	வைத்தாலும்	_
நிலம்	நிலம்	NOUN
இடதுசாரி	இடதுசாரிக்	NOUN
சிகிச்சை	சிகிச்சைய்	NOUN
நாடு	நாடுகளைப்	NOUN
சொந்தம்	சொந்தப்	ADJ
_	மாணவர்களிடம்	_
ரத்தன்குமார்	ரத்தன்குமார்	PROPN
ஒரிசா	ஒரிசாவில்	PROPN
ராணுவத்தினர்	ராணுவத்தினர்	NOUN
_	விருப்பப்பட்டே	_
சுத்தப்படுத்து	சுத்தப்படுத்துவதில்	VERB
சொந்தம்	சொந்தம்	NOUN
_	மேற்கொண்டதாக	_
ஆர்வம்	ஆர்வம்	NOUN
நிலையம்	நிலையத்துக்கு	NOUN
_	பிகாரிலும்	_
_	பொதுச்செயலரும்	_
இடம்பெறு	இடம்பெற்ற்	VERB
சுப்பராயன்	சுப்பராயன்	PROPN
குறிப்பிடு	குறிப்பிடவ்	VERB
_	கருத்தும்	_
பழுதுபார்	பழுதுபார்க்க	VERB
_	நானும்	_
மாசுபடுத்து	மாசுபடுத்தி	VERB
_	நடத்தப்பட்டுள்ளது	_
வயது	வயது	NOUN
ஊரகம்	ஊரகப்	PROPN
கூட்டணி	கூட்டணியை	NOUN
வட	வட	NOUN
மேலான	மேலான	ADJ
நிதித்துறை	நிதித்துறை	NOUN
சந்திப்பு	சந்திப்பில்	NOUN
ஒப்பந்தம்	ஒப்பந்தத்தில்	NOUN
பிரதேசம்	பிரதேசத்தின்	NOUN
வரிசை	வரிசையில்	NOUN
மனைவி	மனைவிய்	NOUN
செட்டிகுளம்	செட்டிகுளத்தில்	PROPN
ஜனநாயகம்	ஜனநாயகக்	PROPN
நாயர்	நாயர்	PROPN
ஏற்கனவே	ஏற்கனவே	ADV
கட்டு	காட்டினால்	VERB
விழா	விழாவுக்கு	NOUN
ஆலோசனை	ஆலோசனைகளைய்	NOUN
_	தலைவர்களுடன்	_
லேடன்	லேடன்	PROPN
_	பதிலாகக்	_
_	தருமாறு	_
தங்கியிரு	தங்கியிருக்க	VERB
ஏடிஎஸ்பி	ஏடிஎஸ்பி	PROPN
மிட்டல்	மிட்டலின்	PROPN
விவகாரத்துறை	விவகாரத்துறை	NOUN
முழு	முழு	ADJ
போராடு	போராடியபோது	ADV
_	விதித்தாலும்	_
தூண்டுதல்	தூண்டுதல்	NOUN
முடிவெடு	முடிவெடுக்க	VERB
_	யோசனைகளையும்	_
இல்	இன்றி	ADP
நெருக்கடி	நெருக்கடியைத்	NOUN
_	வரலாம்	_
_	வரப்பட	_
உச்சநீதிமன்றம்	உச்சநீதிமன்றத்தின்	NOUN
பாகிஸ்தான்	பாகிஸ்தானைச்	PROPN
342	342	NUM
11	11வது	ADJ
_	விரோதமான	_
மலர்	மலர	VERB
_	மனைவியும்	_
மாற்று	மாற்றுவதற்கு	VERB
போ	போகும்	ADJ
வாக்களி	வாக்களித்தார்	VERB
விரிவாக்கம்	விரிவாக்க	ADJ
செய்தி	செய்திகள்	NOUN
கருத்து	கருத்துகளைப்	NOUN
போர்	போரில்	NOUN
உயர்த்து	உயர்த்தப்	VERB
தொடர்பு	தொடர்புடையவர்	NOUN
எண்ணிக்கை	எண்ணிக்கையில்	NOUN
கோரிக்கை	கோரிக்கையை	NOUN
அமெரிக்கா	அமெரிக்காவுக்கு	PROPN
60	60	NUM
ஆல்ஃப்ரடோ	ஆல்ஃப்ரடோ	PROPN
அது	அதனைத்	PRON
டன்	டன்	NUM
மேற்கண்ட	மேற்கண்ட	ADJ
வருத்தம்	வருத்தம்	NOUN
ஆற்று	ஆற்றிக்	VERB
_	அமெரிக்காவுடனான	_
வேதம்	வேதங்கள்	NOUN
அடுத்ததாக	அடுத்ததாக	ADV
காரியம்	காரியங்களில்	NOUN
_	ஈடுபட்டுள்ளது	_
_	வெளியிடப்பட்டுள்ள	_
உரையாற்று	உரையாற்றும்	ADJ
எடு	எடுக்கவ்	VERB
_	போயுள்ளன	_
சப்ளை	சப்ளை	PROPN
நிர்வாகி	நிர்வாகிகள்	NOUN
பாதுகா	பாதுகாக்க	VERB
வழி	வழியில்	NOUN
பர்னாலா	பர்னாலா	PROPN
_	கையெழுத்தாகியுள்ளது	_
அற்றவன்	அற்றவன்	NOUN
நம்பு	நம்புவது	VERB
2-1	2-1	NUM
_	தலைவர்களும்	_
118	118	NUM
_	தெரிவித்திருக்கும்	_
மலேசியா	மலேசியாவின்	PROPN
ஜெய்ராம்	ஜெய்ராம்	PROPN
விடு	விடுக்கப்	VERB
ரிச்சர்	ரிச்சர்	PROPN
அமல்படுத்து	அமல்படுத்தும்	ADJ
முன்கூட்டி	முன்கூட்டியே	ADV
முத்தையா	முத்தையா	PROPN
கௌரவி	கௌரவிக்க	VERB
பிரதிநிதி	பிரதிநிதிகளுக்க்	NOUN
ஐஐடி	ஐஐடி	PROPN
உகாண்டா	உகாண்டா	PROPN
தொடங்கு	தொடங்கினார்	VERB
_	ஆண்டிலிருந்து	_
பலன்	பலன்	NOUN
செப்.15	செப்.15-ம்	ADJ
ஆண்டு	ஆண்டிற்க்	NOUN
பிரச்னை	பிரச்னையில்	NOUN
தண்டி	தண்டிக்கப்	VERB
தாக்கம்	தாக்கத்தை	NOUN
கல	கலந்த	ADJ
_	வழங்கியுள்ளது	_
_	வளர்ச்சிக்காக	_
மரபு	மரபுகளை	NOUN
அவ்விழா	அவ்விழாவை	NOUN
இது	இத்	PRON
_	எதிர்கொள்வதற்காக	_
ஆந்திரம்	ஆந்திரத்தில்	NOUN
பிற	பிறந்த	ADJ
என்	என்	PRON
சக்தி	சக்தியை	NOUN
செப்பு	செப்பு	NOUN
சேதமடை	சேதமடைந்த	ADJ
இணையமைச்சர்	இணையமைச்சர்	NOUN
மலைப்பிரதேசம்	மலைப்பிரதேசம்	NOUN
தொடர்பு	தொடர்புடையதாக	ADV
_	கட்டுவதற்கான	_
கொல்	கொல்லப்	VERB
_	வைத்துள்ளனர்	_
மூடு	மூடுவதற்க்	VERB
வசதி	வசதிய்	NOUN
_	நாடுகளுக்கான	_
அமீர்	அமீர்	PROPN
துருக்கி	துருக்கி	PROPN
_	வந்துள்ளார்	_
நாளிதழ்	நாளிதழ்களில்	NOUN
_	கொள்வதாக	_
நீலகிரி	நீலகிரி	PROPN
_	மூடுவதற்காக	_
காயமடை	காயமடைந்த்	VERB
இழை	இழைத்த்	VERB
நினைவு	நினைவுச்	NOUN
_	கேவலப்படுத்துவதாக	_
கண்டி	கண்டிக்கும்	ADJ
இல்	இல்லாததால்	VERB
_	நாலும்	_
ஏல்	ஏற்கவ்	VERB
அணுகுமுறை	அணுகுமுறை	NOUN
நுழைவு	நுழைவுத்	NOUN
தகுதிநீக்கம்	தகுதிநீக்கம்	NOUN
மட்டுமல்லாமல்	மட்டுமல்லாமல்	ADV
_	தமிழர்களுக்கும்	_
வெளியேற்று	வெளியேற்றப்படும்	ADJ
ஆசியான்	ஆசியான்	PROPN
உடை	உடைக்கப்	VERB
விழா	விழாவுக்க்	NOUN
ஆறு	ஆற்றுக்கு	NOUN
ஒப்பந்தம்	ஒப்பந்தத்தால்	NOUN
சோராபுதீன்	சோராபுதீன்	PROPN
குடியமர்த்து	குடியமர்த்துவது	VERB
காவல்துறை	காவல்துறை	NOUN
இந்தளவு	இந்தளவுக்கு	NOUN
நீராதாரம்	நீராதாரம்	NOUN
_	செல்லவுள்ளார்	_
_	சென்றுள்ள	_
_	அனைத்துமே	_
திருமணம்	திருமண	PROPN
_	மாவோயிஸ்டுகளுடன்	_
வாரம்	வார	PROPN
_	ஈடுபட்டுள்ளனர்	_
அணுகுமுறை	அணுகுமுறைய்	NOUN
_	பெற்றிருந்தது	_
எந்தவிதத்	எந்தவிதத்	ADJ
எடு	எடுத்துக்	VERB
வாஷிங்டன்	வாஷிங்டனில்	PROPN
ஆகு	ஆகும்	AUX
மாதம்	இம்மாதத்	PROPN
நரேந்திர	நரேந்திர	PROPN
சிகரம்	சிகரம்	NOUN
முயற்சி	முயற்சியால்	NOUN
_	புறக்கணிப்பதாக	_
பணியாற்று	பணியாற்றுகிற	ADJ
கொடு	கொடுப்பது	AUX
அசாம்	அசாம்	PROPN
செட்	செட்டை	PROPN
அமைச்சரவை	அமைச்சரவையில்	NOUN
தென்னாப்பிரிக்கா	தென்னாப்பிரிக்கா	PROPN
_	வகுத்துள்ள	_
ஃபோன்டெய்ன்	ஃபோன்டெய்ன்	PROPN
_	வலியுறுத்தியும்	_
_	கட்டுமானமும்	_
ஒளிபரப்பு	ஒளிபரப்ப	VERB
விக்ரம்	விக்ரம்	PROPN
_	எதிர்பார்க்கவில்லை	_
ஜோடி	ஜோடி	NOUN
கொள்	கொள்ள	AUX
கருது	கருதப்	VERB
_	வழங்கவும்	_
தமிழ்நாடு	தமிழ்நாட்டின்	PROPN
_	தூண்டுதலாக	_
வலியுறுத்து	வலியுறுத்தினார்	VERB
ராமதாஸ்	ராமதாஸ்	PROPN
_	நியமிக்கப்பட்டிருப்பதாகவும்	_
செயலாளார்	செயலாளார்	NOUN
கோஷம்	கோஷத்த்	NOUN
சாட்டு	சாட்டப்	VERB
_	இப்பகுதிகளில்	_
சாத்தியம்	சாத்தியம்	NOUN
தூரகரம்	தூரகரத்தில்	NOUN
இதன்மூலம்	இதன்மூலம்	ADV
பதவி	பதவிக்கு	NOUN
தும்கா	தும்கா	PROPN
_	யாரிடமும்	_
ஒருமி	ஒருமித்த	ADJ
வானியல்	வானியல்	NOUN
உங்கள்	உங்கள்	PRON
2.	2.	NUM
இஸ்மாயில்	இஸ்மாயில்	PROPN
40	40	NUM
_	எடுப்பதாகவும்	_
வெல்	வென்றார்	VERB
கட்டுப்பாடு	கட்டுப்பாட்டில்	NOUN
_	சனிக்கிழமையன்று	_
மக்கள்	மக்களிடம்	NOUN
குற்றச்சாட்டு	குற்றச்சாட்டில்	NOUN
_	உள்ளதையடுத்து	_
எதிர்ப்பு	எதிர்ப்புக்	NOUN
ஆவர்	ஆவர்	AUX
_	ஓடுதளத்திலிருந்து	_
ஒற்றையர்	ஒற்றையர்	NOUN
பரவல்	பரவல்	NOUN
ராஞ்சி	ராஞ்சியில்	PROPN
உறுதிபடு	உறுதிபடத்	VERB
மார்ச்	மார்ச்	NOUN
தேவை	தேவை	NOUN
_	வகுக்கவும்	_
நற்காரியம்	நற்காரியங்கள்	NOUN
நன்னாள்	நன்னாளில்	NOUN
_	அமைச்சரும்	_
நீதிமன்றம்	நீதிமன்ற	PROPN
பின்பற்று	பின்பற்ற	VERB
காரியம்	காரியத்தில்	NOUN
எழுதிவை	எழுதிவைக்கவ்	VERB
மக்கள்	மக்களை	NOUN
_	அதிகரிக்கப்பட்டுள்ளது	_
_	சபைக்கான	_
நலன்	நலன்களைய்	NOUN
ஆதரவாளர்	ஆதரவாளர்கள்	NOUN
உலகம்	உலகின்	NOUN
கொறடா	கொறடாவின்	NOUN
பொது	பொதுப்	ADJ
தீட்சித்	தீட்சித்தின்	PROPN
_	குறிப்பிடப்பட்டிருந்தது	_
அத்தியாயம்	அத்தியாயத்தை	NOUN
ஆலோசி	ஆலோசிக்கப்படுவத்	VERB
ராணுவம்	ராணுவத்தின்	NOUN
_	ராஜபட்சவும்	_
ஏற்படு	ஏற்படுவத்	VERB
_	பிரிவையும்	_
_	நியமிக்கப்பட்டுள்ளனர்	_
அழை	அழைக்கும்	ADJ
_	கொல்லப்படவில்லை	_
வேதனை	வேதனையைய்	NOUN
செல்வராஜ்	செல்வராஜ்	PROPN
ஈவிரக்கம்	ஈவிரக்கம்	NOUN
இன்பம்	இன்பம்	NOUN
சூழ்நிலை	சூழ்நிலை	NOUN
குனார்	குனார்	PROPN
_	ஓராண்டாக	_
_	சென்றிருந்தார்	_
பார்	பார்த்து	VERB
ஜம்மு-காஷ்மீர்	ஜம்மு-காஷ்மீர்	PROPN
எண்ணூர்	எண்ணூர்	PROPN
கர்நாடகம்	கர்நாடகத்தில்	PROPN
கலைஞர்	கலைஞர்களுக்கு	NOUN
அதிகரி	அதிகரித்து	VERB
இரு	இருக்கினறனர்	AUX
வளர்ச்சி	வளர்ச்சியை	NOUN
சுற்று	சுற்றுப்	NOUN
_	உயர்ந்துள்ளது	_
குறை	குறை	NOUN
கண்டன	கண்டன	PROPN
_	நடைபெற்றுள்ளதாகவும்	_
உருவெடு	உருவெடுக்கும்	ADJ
மாநாடு	மாநாட்	NOUN
ஏத்	ஏத்	PRON
சார்பு	சார்பு	NOUN
_	உறுப்பினர்களும்	_
முற்றிலும்	முற்றிலுமாக	ADV
_	நாடுஉம்	_
விரோதம்	விரோதச்	PROPN
_	நடத்தவில்லை	_
கோயில்	கோயில்	NOUN
கே.கே.மாதன்	கே.கே.மாதன்	PROPN
பாராட்டு	பாராட்டு	NOUN
வியாழன்	வியாழக்	NOUN
விளையாடு	விளையாடத்	VERB
_	இதழான	_
அமை	அமைக்கவ்	VERB
420	420	NUM
_	உயர்ந்திருக்கிறது	_
திராவிடம்	திராவிட	PROPN
_	அத்துறையிலும்	_
120	120	NUM
விவரம்	விவரம்	NOUN
_	வீரராவது	_
உதவி	உதவியாக	ADV
_	38-ஆக	_
தம்	தமக்க்	PRON
திருமணம்	திருமணம்	NOUN
தானியங்கி	தானியங்கி	NOUN
வவுனியா	வவுனியாவுக்கு	PROPN
புறக்கணி	புறக்கணிக்க	VERB
_	அமெரிக்காவுக்கான	_
ஓபிரயன்	ஓபிரயன்	PROPN
_	பணிகளுக்காக	_
இரு	இருக்கிறீர்கள்	AUX
பயன்படுத்து	பயன்படுத்துவதற்க்	VERB
செய்திரு	செய்திருந்தனர்	VERB
பெருமை	பெருமையை	NOUN
_	செய்யப்படுவதாக	_
தலைவர்	தலைவர்களின்	NOUN
பிற	பிறக்க	VERB
கட்சி	கட்சியை	NOUN
ஃபிக்சிங்	ஃபிக்சிங்	PROPN
_	அமைதியுடன்	_
சீரமைப்பு	சீரமைப்பு	NOUN
22-20	22-20	NUM
ஏர்வேஸ்	ஏர்வேஸ்	PROPN
பதவி	பதவியில்	NOUN
போஸ்ட்	போஸ்ட்	PROPN
இரு	இருந்தவர்	NOUN
பாதுகா	பாதுகாத்த	ADJ
கொள்	கொள்வார்	AUX
சட்டம்	சட்டங்கள்	NOUN
மடி	மடிகின்ற	ADJ
_	சென்றுள்ளார்	_
எட்டியிரு	எட்டியிருக்க	VERB
மனு	மனுவை	NOUN
கட்டுமானம்	கட்டுமானம்	NOUN
எதிர்பார்	எதிர்பார்க்கவ்	VERB
செவிலியர்	செவிலியர்களுக்கு	NOUN
செய்	செய்யக்	AUX
கொடு	கொடுக்கப்	VERB
அனுமதி	அனுமதியின்	NOUN
உபகரணம்	உபகரணங்கள்	NOUN
இது	இதைக்	NOUN
கொட்டகம்பை	கொட்டகம்பை	PROPN
காலம்	காலங்கள்	NOUN
செளத்ரி	செளத்ரி	PROPN
வாக்கெடுப்பு	வாக்கெடுப்புக்க்	NOUN
_	தொடுத்திருந்தார்	_
ஐஐடி	ஐஐடியில்	NOUN
கொல்	கொன்றுகு	VERB
முழு	முழுக்	DET
_	விசாரிப்பதாக	_
அதிகமாக	அதிகமாக	ADV
பதக்கம்	பதக்கங்களைப்	NOUN
தேடு	தேடி	VERB
ஹியுகோ	ஹியுகோ	PROPN
மத்திய	மத்தியப்	PROPN
பிராந்தியம்	பிராந்தியங்களுக்கு	NOUN
அதிகாரி	அதிகாரிகளின்	NOUN
விடு	விட	PART
காணப்படு	காணப்படவ்	VERB
கிடை	கிடைத்த்	VERB
அடி	அடி	NOUN
வரவேற்பு	வரவேற்புகளில்	NOUN
மேம்பாடு	மேம்பாடு	NOUN
உலை	உலைகளில்	NOUN
பணம்	பணத்த்	NOUN
75	75	NUM
தியாகராஜன்	தியாகராஜன்	PROPN
பி.கே.பாண்டே	பி.கே.பாண்டே	PROPN
_	செய்யப்பட்டுள்ளது	_
ஓது	ஓத	VERB
இந்தியா	இந்தியாவைச்	PROPN
சர்ச்சை	சர்ச்சையை	NOUN
தொகுதி	தொகுதிகளுக்கு	NOUN
மார்க்கண்டேயம்	மார்க்கண்டேய	PROPN
_	நிமிடங்களிலேயே	_
சரண்	சரண்	PROPN
உறுதி	உறுதியான	ADJ
_	மனைவியராக	_
டோக்கியோ	டோக்கியோவைச்	NOUN
சென்னை	சென்னைப்	PROPN
அனந்தபுரி	அனந்தபுரி	PROPN
மேம்படுத்து	மேம்படுத்துவது	VERB
_	தாழ்வாரமோ	_
விடுமுறை	விடுமுறைகளில்	NOUN
_	கொழும்பிலிருந்து	_
பிற	பிறந்தார்	VERB
இறுதி	இறுதியில்	ADV
செய்	செய்கிறோம்	VERB
தரம்	தரத்த்	NOUN
_	தரத்திலிருந்து	_
விடுவி	விடுவித்தத்	VERB
கொள்	கொண்டதற்க்	AUX
இடி	இடிப்பதற்க்	VERB
அத்தியாயம்	அத்தியாயமாக	ADV
கோயமுத்தூர்	கோயமுத்தூரைச்	PROPN
_	விபத்துக்குள்ளானதாக	_
_	செய்துள்ளோம்	_
விளையாட்டு	விளையாட்டுப்	NOUN
அமை	அமைப்பது	VERB
கோரு	கோரி	VERB
_	தொழிலுக்கும்	_
அருகு	அருகில்	NOUN
தயார்	தயாரான	ADJ
தொழிலாளர்	தொழிலாளர்ளுக்கு	NOUN
நீதி	நீதியைய்	NOUN
_	ஆரோக்கியமாகவும்	_
அத்தகைய	அத்தகைய	ADJ
_	கேப்டனாகவும்	_
எல்லை	எல்லைய்	NOUN
துறை	துறைச்	NOUN
செய்	செய்வோம்	VERB
19-21	19-21	NUM
அந்த	அப்	DET
தன்	தங்களது	PRON
ஃபாக்ஸ்கான்	ஃபாக்ஸ்கான்	PROPN
_	தெரிவித்திருக்கிறார்	_
வீழ்த்து	வீழ்த்திய	ADJ
கேள்	கேட்டுக்கொள்கிறேன்	VERB
_	கொடுப்பதாகவும்	_
முடிவு	முடிவில்	NOUN
_	வளர்ந்துள்ளது	_
கொல்	கொன்று	VERB
_	அமைக்கப்பட	_
நம்	நமது	PRON
ஆலயம்	ஆலயம்	NOUN
_	பிறப்பிக்கப்பட்டிருப்பதாக	_
அன்னு	அன்னு	PROPN
இப்போதைக்கு	இப்போதைக்கு	ADV
காரியம்	காரியத்துக்க்	NOUN
விரோதம்	விரோத	ADJ
தொகை	தொகைய்	NOUN
முயல்	முயல்கின்றன	AUX
அணுசக்தி	அணுசக்தித்	NOUN
_	போலீஸாரும்	_
சாவந்த்	சாவந்த்	PROPN
புறக்கணி	புறக்கணிப்பத்	VERB
சிங்கள	சிங்கள	PROPN
எல்லோர்	எல்லோருக்க்	NOUN
மேற்கொள்	மேற்கொள்ளப்பட்ட	ADJ
துணை	துணைச்	NOUN
நோய்	நோயால்	NOUN
சமாஜவாதி	சமாஜவாதி	PROPN
சத்தீஸ்கர்	சத்தீஸ்கர்	PROPN
முடி	முடியாதது	VERB
_	நிமித்தமான	_
கிழக்கு	கிழக்கு	NOUN
ஓமந்தை	ஓமந்தை	PROPN
பஸ்	பஸ்சை	NOUN
_	செயலுக்காக	_
சாதனை	சாதனையாக	ADV
செல்	செல்வதற்க்	VERB
ப.	ப.	PROPN
விபத்துக்குள்ளாகு	விபத்துக்குள்ளானது	VERB
இனம்	இன	ADJ
எரி	எரித்தனர்	VERB
ஊர்	ஊர்களுக்குச்	NOUN
_	அமைப்புகளான	_
தமிழகம்	தமிழகத்தை	PROPN
_	ஏற்பாடுகளும்	_
106	106	NUM
கௌரவம்	கௌரவ	PROPN
கூடு	கூடியது	AUX
நகரம்	நகர	NOUN
உருவாகு	உருவாகிய்	VERB
ஏமாற்றத்துக்குள்ளாக்கு	ஏமாற்றத்துக்குள்ளாக்கிய்	VERB
தமிழினம்	தமிழினத்தையும்	PROPN
கூச்சல்	கூச்சல்	NOUN
அம்சம்	அம்சங்களை	NOUN
உயிரிழ	உயிரிழந்த்	VERB
ஹைதராபாத்	ஹைதராபாதைச்	PROPN
தமிழர்	தமிழர்	PROPN
ஹர்தீப்	ஹர்தீப்	PROPN
380	380	NUM
மிகப்பெரிய	மிகப்பெரிய	ADJ
பாலோ	பாலோ	PROPN
சிரமப்படு	சிரமப்படும்	ADJ
நவம்	நவம்	NOUN
_	வேலைநிறுத்தத்தையொட்டி	_
கடுமை	கடுமையான	ADJ
இதேபோல்	இதேபோல்	ADV
எஸ்.கைகாட்டி	எஸ்.கைகாட்டி	PROPN
வாய்	வாய்ந்தது	VERB
மேற்கொள்	மேற்கொண்டத்	VERB
என்கவுன்ட்டர்	என்கவுன்ட்டர்	PROPN
ஒட்டு	ஒட்டிய்	VERB
நிலவு	நிலவுகிறது	VERB
கருணாநிதி	கருணாநிதிக்கும்	PROPN
இரண்டு	இரண்டாம்	ADJ
