lemma	form	pos
1854	1854'te	NUM
_	ontario'daki	_
gözlem	gözlemlerden	NOUN
yatak	yatağına	NOUN
isim	isminin	NOUN
istasyon	istasyonda	NOUN
önbellek	önbelleğine	NOUN
future	future	PROPN
corporation	corporation	PROPN
abdüllatif	abdüllatif	PROPN
azaltacak	azaltacaktır	VERB
yayın	yayınlarını	NOUN
gönül	gönülü	NOUN
er	ermesine	NOUN
migros	migros’ta	PROPN
dokun	dokunmaksızın	VERB
operasyon	operasyonunda	NOUN
akıllı	akıllım	ADJ
bina	binaları	NOUN
kaynak	kaynaklara	NOUN
uyar	uyardım	VERB
dahi	dahisi	ADJ
çanta	çantaları	NOUN
kavur	kavurup	VERB
öde	ödedi	VERB
vatan	vatan	NOUN
volatilite	volatilite	NOUN
tam	tamına	ADJ
artır	artırma	NOUN
taze	tazesi	ADJ
iç	içmezler	VERB
olaysız	olaysız	ADJ
başkan	başkanı'nın	NOUN
_	olandır	_
düş	düşersin	VERB
soy	soyundan	NOUN
_	davalık	_
değ	değiyor	VERB
öğrenci	öğrencim	NOUN
ünite	ünite	NOUN
al	almadılar	VERB
sürükle	sürükledim	VERB
peş	peşime	NOUN
plak	plağımızı	NOUN
ol	olamam	VERB
danış	danışabilmek	VERB
önle	önleyen	VERB
curio	curio	PROPN
gelecek	geleceğimizin	ADJ
öpüş	öpüşü	NOUN
ıyyk	ıyyk	INTJ
parlamenter	parlamenter	NOUN
tanı	tanıyamadıkları	VERB
konser	konserlere	NOUN
goryeo	goryeo	PROPN
bul	bulabiliriz	VERB
danimarka	danimarka'dan	PROPN
say	saydı	VERB
bakıcı	bakıcısı	NOUN
düzenek	düzeneklerin	NOUN
kanıtla	kanıtlanmadıkça	VERB
yokuş	yokuşun	NOUN
sağla	sağlamıştır	VERB
şişmanın	şişmanın	PRON
_	yönlendirici	ADJ
yan	yanını	NOUN
git	gidilecek	VERB
tecrübeli	tecrübeli	ADJ
lodos	lodos	NOUN
proje	projesi'ne	NOUN
dönüşebileceğ	dönüşebileceğinden	NOUN
distribütör	distribütörü	NOUN
alınca	alınca	VERB
dikiş	dikişler	NOUN
korku	korkunun	NOUN
çek	çekerken	ADV
arka	arkamı	ADJ
elbise	elbisesi	NOUN
faydalanma	faydalanmadıkları	NOUN
beş	beşte	NUM
simgele	simgelemek	NOUN
ceza	cezan	NOUN
yarışın	yarışın	NOUN
yargılan	yargılanması	NOUN
gel	gelecektik	VERB
söylene	söyleniyordu	VERB
görüş	görüşemezsek	VERB
özkök	özkök	PROPN
rahatla	rahatlatmaya	VERB
i̇şkence	i̇şkenceyi	NOUN
_	pasifik'teki	_
ifade	ifadeleri	NOUN
kiki	kiki	PROPN
uyumsuz	uyumsuz	ADJ
standart	standartları	ADJ
gösteri	gösterileri	NOUN
200	200'de	NOUN
sirke	sirkeyi	NOUN
kullan	kullanabildik	VERB
arı	arıya	ADJ
yaşa	yaşandı	VERB
juliet	juliet'in	PROPN
kuzey	kuzeyde	NOUN
kur	kurarım	VERB
profilo	profilo	PROPN
_	evdeyim	_
veri	verilerle	NOUN
aksiyom	aksiyom	NOUN
seçme	seçme	PROPN
olgunluk	olgunluğa	NOUN
eleştiri	eleştirisinde	NOUN
cins	cinsi	ADJ
bil	bilebilirsiniz	VERB
sakinleş	sakinleşmez	VERB
sefalet	sefaletiyle	NOUN
çalış	çalışmışlardı	VERB
kaç	kaçamaz	VERB
san	sanıyor	VERB
kal	kalmaması	VERB
ermeni	ermeni	ADJ
alakasız	alakasız	ADJ
kuru	kurusu	ADJ
_	ayrımındalar	_
_	etmezken	ADV
rhs	rhs	PROPN
buzdolabı	buzdolabında	NOUN
ara	araları	NOUN
öğle	öğleye	NOUN
ton	tona	NOUN
davranış	davranışlardan	NOUN
_	bulanıkken	_
sok	sokmamızı	VERB
misafir	misafire	NOUN
zorla	zorlarsam	VERB
i̇stanbul	i̇stanbul'un	PROPN
sakrokoksigeal	sakrokoksigeal	NOUN
seç	seçilecek	VERB
yat	yatmıştı	VERB
yeşil	yeşilden	ADJ
herkes	herkesten	NOUN
düzel	düzeltemez	VERB
mistik	mistik	NOUN
at	atalım	VERB
kamulaş	kamulaştırma	VERB
geçir	geçirdiğiniz	VERB
merkezli	merkezli	ADJ
cambridgeshire	cambridgeshire'de	PROPN
_	pompalı	_
salon	salon	NOUN
_	derili	_
bul	bulursam	VERB
eşitsizlik	eşitsizliği	NOUN
habsburg	habsburg	PROPN
_	kuzeyli	_
bul	bulununca	VERB
kestirim	kestirimlerde	NOUN
_	ürünüdür	_
yaz	yazma	VERB
ev	evimde	NOUN
_	indirimindeki	_
doğru	doğrular	ADJ
bağlılık	bağlılık	NOUN
yaşa	yaşayacak	VERB
gel	gelenle	VERB
anonim	anonim	NOUN
anıtkabir	anıtkabir'i	PROPN
yönetmen	yönetmen	NOUN
hız	hız	NOUN
çöz	çözecekler	VERB
yeşillik	yeşillik	NOUN
öl	öleceğinden	VERB
sıra	sırayla	NOUN
dük	dükü	NOUN
elektrozayıf	elektrozayıf	NOUN
_	milas'lı	_
_	i̇spanyolcaya	PROPN
başla	başlayalım	VERB
kapsa	kapsadığı	VERB
şüphe	şüphe	NOUN
in	iniliyordu	VERB
bankacılık	bankacılık	NOUN
mıncıkla	mıncıklamadıkları	VERB
kana	kanatmış	VERB
yat	yatmayacak	VERB
yayınla	yayınlanmış	ADJ
değ	değmesini	VERB
et	ediyorsun	VERB
uğra	uğradı	VERB
yaz	yazıyorsunuz	VERB
bul	buluyordum	VERB
alaturka	alaturkası	ADJ
algısal	algısal	ADJ
_	binasındaki	_
yaşa	yaşadıklarımdan	VERB
tedirginlik	tedirginlikleri	NOUN
azal	azalımı	NOUN
dol	doldurmam	VERB
temel	temelleri	ADJ
süre	sürece	NOUN
haklılık	haklılığını	NOUN
14.30	14.30’da	NUM
i̇zmir	i̇zmir’e	PROPN
kavram	kavramlardan	NOUN
yaşa	yaşadıkları	VERB
ihale	ihalesinde	NOUN
otobiyografi	otobiyografi	NOUN
margaret	margaret'a	PROPN
sor	sorsak	VERB
errani	errani	PROPN
_	st.	PROPN
hastaneler	hastanelerinde	NOUN
gel	gelme	VERB
kurtul	kurtulup	VERB
bekle	bekleyebilirdim	VERB
yaşa	yaşanacak	VERB
seyret	seyretmekle	VERB
hatırla	hatırlamanız	VERB
katıl	katılmadı	VERB
firma	firmaya	NOUN
hülya	hülya'yı	PROPN
ayak	ayaklarda	NOUN
motel	motel	NOUN
in	indiğini	VERB
hukukçu	hukukçulara	NOUN
rehber	rehberimle	NOUN
good	good	PROPN
oku	okumuyorlar	VERB
olgunlaş	olgunlaşmasına	VERB
bitir	bitirildi	VERB
_	bağlayıcıdır	_
cerrah	cerrahların	NOUN
dayan	dayanamayacağını	VERB
kaşın	kaşındıran	VERB
devrim	devrimler	NOUN
betimle	betimlemeye	VERB
yürü	yürütülen	VERB
_	yerindeydin	_
açıkla	açıklamaları	VERB
tutar	tutar	NOUN
gomery	gomery	PROPN
pasaj	pasajda	NOUN
getir	getirmiştim	VERB
kar	karla	NOUN
tayland	tayland'da	PROPN
nasyonal	nasyonal	ADJ
ara	aramızı	ADJ
tur	tura	NOUN
unut	unutmadım	VERB
sağla	sağlamış	VERB
hüküm	hükümlerine	NOUN
taşı	taşıdık	VERB
kitap	kitaplarım	NOUN
dikkat	dikkatlerini	NOUN
pasifik	pasifik	PROPN
hesapla	hesaplamakla	NOUN
başkomutan	başkomutanlara	NOUN
mavi	maviye	ADJ
git	gitmeyeceksin	VERB
artırma	artırmanın	NOUN
bil	bilsin	VERB
söyle	söylemiyordu	VERB
finansman	finansmanı	NOUN
6	6	ADV
bilinm	bilinmiyordu	VERB
yay	yaymıştır	VERB
i̇ngiliz	i̇ngilizleri	PROPN
altındağ	altındağ'ın	PROPN
yapılan	yapılanmalarında	VERB
ye	yiyip	VERB
tamamla	tamamlayanların	VERB
söyle	söyleyeceklerine	VERB
man	manda	NOUN
azadi	azadi	PROPN
değirmendere	değirmendere	PROPN
_	abileriyim	_
sol	soluna	ADJ
ilerle	ilerleyecek	VERB
dönüşüm	dönüşümü	NOUN
es	esmeye	VERB
türk	türk'te	ADJ
devrimi	devrimi'nin	NOUN
yaş	yaşımızda	ADJ
_	edilmişlik	_
imparator	imparatorlara	NOUN
hedefle	hedefleniyor	VERB
parıltı	parıltısında	NOUN
_	dönemidir	_
zay	zay	PROPN
fenike	fenike	PROPN
renk	renklerden	NOUN
australian	australian	PROPN
eldiven	eldiveninin	NOUN
yetiştiricilik	yetiştiriciliği	NOUN
kay	kaydığı	VERB
okur	okurumuza	NOUN
tebligat	tebligat	NOUN
don	donunun	NOUN
buluş	buluşamıyorlardı	VERB
model	modellerini	NOUN
kaplı	kaplı	ADJ
becerikli	becerikli	ADJ
yanlı	yanlıları	ADJ
motion	motion	X
erhaç	erhaç	PROPN
33'	33'üne	NOUN
gazete	gazetesinde	NOUN
pürtük	pürtüklerin	NOUN
büyü	büyütülüyor	VERB
taşınıp	taşınıp	VERB
işle	işleyen	VERB
al	alınmalıdırlar	VERB
tut	tutturdun	VERB
şaka	şakayla	NOUN
oluş	oluş	NOUN
gelişim	gelişimin	NOUN
york	york'ta	PROPN
sabırsızlık	sabırsızlıkla	NOUN
akbank	akbank	PROPN
faaliyet	faaliyetlerinin	NOUN
mermer	mermer	ADJ
istek	isteklerini	NOUN
ölüm	ölümle	NOUN
bulun	bulunmamaya	NOUN
gönder	gönderilmiştir	VERB
temizle	temizlenir	VERB
numara	numaralar	NOUN
öngörü	öngörülerin	NOUN
wang	wang	PROPN
makedonya	makedonya'yı	PROPN
his	hislerini	NOUN
kalk	kalkanlar	VERB
i̇srail	i̇srail	PROPN
yalanla	yalanlıyor	VERB
boğaz	boğazlar	NOUN
çeşitlilik	çeşitliliği	NOUN
yararlan	yararlanacakların	VERB
kalkın	kalkındım	VERB
plan	plan	NOUN
yara	yaradığını	VERB
oğul	oğlunuz	NOUN
su	sularda	NOUN
mühimmat	mühimmat	NOUN
yap	yapılmadı	VERB
limit	limiti	NOUN
_	genişliğindeki	_
_	yüklüyüz	_
heyecan	heyecanın	NOUN
acı	acıdan	ADJ
ada	adayarak	VERB
ofis	ofisi	NOUN
rapor	rapora	NOUN
hareket	hareketleri	NOUN
hayvan	hayvanlardan	NOUN
sakin	sakinlerin	NOUN
_	karşındaki	_
yap	yapmıştık	VERB
uçak	uçaklarına	NOUN
_	çıkabilirdik	_
yapış	yapışmıştı	VERB
yet	yetinmezler	VERB
tanışacak	tanışacağım	VERB
sap	saptı	VERB
ölüm	ölümün	NOUN
_	yanımdaki	_
davran	davranır	VERB
saat	saatlerinden	NOUN
_	kaynağıdır	_
yık	yıkıcı	VERB
öğretmen	öğretmenimize	NOUN
al	alınmış	VERB
önlük	önlüğünde	NOUN
gerçekleş	gerçekleşmezler	VERB
geç	geçtiğinde	VERB
kılavuz	kılavuzda	NOUN
göl	göle	NOUN
ihbar	ihbar	NOUN
_	müsteşarınınki	_
diski	diski	NOUN
kupon	kuponu	NOUN
versiyon	versiyonunda	NOUN
al	aldıysan	VERB
insanlık	i̇nsanlık	NOUN
nil	nil'i	PROPN
olumsuzluk	olumsuzluğuna	NOUN
söyle	söylemeseydin	VERB
şekil	şekillerinde	NOUN
_	yeniymiş	_
tanı	tanıdığım	VERB
çıkar	çıkaracaktım	VERB
çevre	çevresi	NOUN
iç	içim	ADJ
uğra	uğramış	VERB
nazikçe	nazikçe	ADV
doğ	doğmuştuk	VERB
doç	doç	NOUN
üzül	üzüldük	VERB
hala	hala'nın	PROPN
tamamla	tamamlanmayan	VERB
çuval	çuvallara	NOUN
böbürlen	böbürlenir	VERB
sar	sarılmanın	VERB
rakı	rakısını	NOUN
et	edilmemesi	VERB
saffet	saffet'i	PROPN
film	filmle	NOUN
bellek	belleğin	NOUN
artçı	artçı	NOUN
beria	beria'nın	PROPN
hallstrom	hallstrom'un	PROPN
korkuluk	korkulukların	NOUN
çizgi	çizgisini	NOUN
özle	özlemeye	VERB
tarla	tarlada	NOUN
yarış	yarışacaklardı	VERB
titre	titreyerek	VERB
dünya	dünya'da	PROPN
öl	ölmüyordum	VERB
kastettik	kastettiğine	NOUN
kapsa	kapsamalı	VERB
peni	peni	NOUN
i̇talyan	i̇talyan	PROPN
shenzhan	shenzhen	PROPN
kitap	kitabının	NOUN
oyala	oyaladım	VERB
yüzyıl	yüzyıllara	NOUN
ercüment	ercüment	PROPN
paeonlu	paeonluları	PROPN
kasaba	kasabanın	NOUN
_	onunki	_
kase	kaseye	NOUN
ayarla	ayarlamak	VERB
kapasite	kapasiteyle	NOUN
kopar	koparabilmek	VERB
verheugen	verheugen	PROPN
korger	korger	PROPN
tapie	tapie'nin	PROPN
selman	selman	PROPN
ilke	ilkelerden	NOUN
claret	claret	PROPN
konuşkan	konuşkan	ADJ
ayrıl	ayrılıyorum	VERB
telsiz	telsizden	ADJ
yarat	yaratarak	VERB
bak	bakmaz	VERB
hüzün	hüznünden	NOUN
_	florida'daki	_
öp	öp	VERB
öl	öldüler	VERB
öl	öldürürken	VERB
5	5	NUM
wang	wang'ın	PROPN
hızlaş	hızlaştırma	VERB
vade	vadede	NOUN
rüveyde	rüveyde	PROPN
ifade	ifadesine	NOUN
yer	yerlerden	NOUN
konuş	konuşmada	VERB
istihdam	istihdamda	NOUN
kısıtlayıcı	kısıtlayıcı	ADJ
söyle	söyleyebilir	VERB
gemi	gemiler	NOUN
buluş	buluşalım	VERB
exxonmobil	exxonmobil'i	PROPN
kanalı'nda	kanalı'nda	NOUN
pansiyon	pansiyonların	NOUN
dik	dikecekler	VERB
cemiyet	cemiyet	NOUN
_	londra’dasın	_
saç	saçma	ADJ
muzaffer	muzaffer	ADJ
savaşan	savaşanların	NOUN
büyü	büyümekte	VERB
kaset	kaset	NOUN
bağımlı	bağımlılarının	ADJ
kıyasla	kıyasladılar	VERB
at	atılmıştı	VERB
uygarlık	uygarlığın	NOUN
kaş	kaşının	NOUN
kolonici	kolonicilerin	NOUN
bitkiler	bitkilerden	NOUN
evrak	evrak	NOUN
tütün	tütün	NOUN
etkinlik	etkinliğine	NOUN
yat	yattığı	VERB
soy	soymuş	VERB
aday	adaylarının	NOUN
koy	koyunca	VERB
adana	adana	PROPN
bas	bastırıp	VERB
_	fedakarlıklar	_
festival	festivali	NOUN
ağbi	ağbime	NOUN
ver	verince	VERB
makam	makamlarda	NOUN
kaç	kaçması	NOUN
ungaro	ungaro	PROPN
güven	güvenirim	VERB
yemişçi	yemişçi	NOUN
çaresizlik	çaresizliğim	NOUN
tekstil	tekstillerin	NOUN
teyzeciğ	teyzeciğim	NOUN
pencere	pencerelerinden	NOUN
feci	feci	ADJ
doktor	doktorlardan	NOUN
soyak	soyak	PROPN
bölüm	bölümden	NOUN
avusturya	avusturya'yı	PROPN
temerrüt	temerrüde	NOUN
değil	değildik	AUX
düzenle	düzenlemeleri	VERB
russell	russell	PROPN
an	anıyorlardı	VERB
minyatür	minyatür	NOUN
genişle	genişlemesiyle	VERB
tatil	tatiller	NOUN
kolaylaş	kolaylaştıracaktır	VERB
doksanaltı	doksanaltı'dan	NUM
15.000	15.000	NUM
gömlek	gömleğim	NOUN
musakka	musakka'nın	PROPN
i	idiyse	AUX
kullan	kullanmadım	VERB
üretim	üretime	NOUN
emekli	emeklinin	NOUN
yanıt	yanıtı	NOUN
sine	sinema	NOUN
karayalçın	karayalçın	PROPN
gürültü	gürültüyü	NOUN
paşa	paşa	PROPN
hiçbiriniz	hiçbiriniz	PRON
algıla	algıladığımız	VERB
çık	çıkıyorum	VERB
trençkot	trençkota	NOUN
onüç	onüç	NUM
tanı	tanımıyor	VERB
nesne	nesneler	NOUN
doku	dokularda	NOUN
in	nine	PROPN
konuş	konuşması	NOUN
sinirlen	sinirlenip	VERB
iki	ikisinden	NUM
inan	inanamıyorum	VERB
kan	kanında	NOUN
dayan	dayanmış	VERB
_	çocuğudur	_
tanrı	tanrım	NOUN
seyret	seyretmeden	VERB
i	'miş	AUX
sevgili	sevgilinle	ADJ
_	kapalıdır	_
yatırım	yatırıma	NOUN
kavi	kavi'nin	PROPN
yaygınlaş	yaygınlaşması	VERB
iğne	iğneleri	NOUN
_	kulağındaki	_
yarışma	yarışması'nda	NOUN
epik	epik	ADJ
süzül	süzüldü	VERB
duyuru	duyuru	NOUN
akıl	aklınıza	NOUN
pembelik	pembeliğini	NOUN
sayılı	sayılı	ADJ
mırıldan	mırıldanarak	VERB
evir	evirip	VERB
ikibinbeş	ikibinbeş	NUM
koku	kokuların	NOUN
_	içindeyiz	_
_	i̇lkbahardaki	_
dal	dalları	NOUN
maaş	maaşımdan	NOUN
işlem	işlemlere	NOUN
_	safçadır	_
söyle	söylüyordum	VERB
_	yalnızken	_
belirti	belirtisi	NOUN
kon	konulduk	VERB
düş	düştüğüm	VERB
_	mevzuattaki	_
üstlen	üstlenmeyi	VERB
iste	istemiştin	VERB
sat	satarsak	VERB
özgün	özgün	ADJ
topar	topar	X
kurtar	kurtarmış	VERB
adana	adana'ya	PROPN
dörtyüzkırkiki	dörtyüzkırkiki	NUM
görün	görünmemi	VERB
egzersiz	egzersiz	NOUN
yazarlık	yazarlığı	NOUN
et	edilecektir	VERB
kültür	kültürünün	NOUN
kavur	kavurma	VERB
_	sayfalık	_
biçil	biçilmiş	ADJ
_	safça	ADJ
say	sayıyorduk	VERB
yolcu	yolcuların	NOUN
çekoslovakya	çekoslovakya	PROPN
fotoğraf	fotoğraflardan	NOUN
nefes	nefesinizin	NOUN
üçyüzatmışdört	üçyüzatmışdört	NUM
beğen	beğenir	VERB
1858	1858	NUM
anahtar	anahtarları	NOUN
yüz	yüzümün	NOUN
üst	üstlerde	ADJ
düşün	düşünmüyorsun	VERB
bölüştür	bölüştürerek	ADV
at	atmakta	VERB
erdal	erdal	PROPN
üstünlük	üstünlüğe	NOUN
yeni	yenisine	ADJ
nimet	nimet	PROPN
ekonomi	ekonomisini	NOUN
kuşku	kuşkular	NOUN
kalabalık	kalabalığın	NOUN
eksiklik	eksikliğimi	NOUN
anlat	anlatmalıyım	VERB
alan	alanlara	NOUN
kalabil	kalabilmesi	NOUN
yık	yıkılması	VERB
fıkra	fıkrasının	NOUN
varan	varan	ADJ
yak	yakacaksın	VERB
ye	yiyordu	VERB
panayır	panayırlar	NOUN
dön	dönmüştür	VERB
afiş	afişler	NOUN
ayrıl	ayrılırım	VERB
_	esastı	_
ortam	ortama	NOUN
mira	mirası	NOUN
_	soluklu	_
et	etmeyen	VERB
apar	apar	X
zerrin	zerrin’in	PROPN
_	ilginçtir	_
figür	figürün	NOUN
winto	wintour	PROPN
münferit	münferit	ADJ
yapı	yapının	NOUN
işle	i̇şledik	VERB
hak	haklarına	NOUN
derinleş	derinleştiriyor	VERB
boz	bozuluyor	VERB
peynir	peynirlerimizden	NOUN
giyin	giyinmiş	VERB
bant	banttan	NOUN
çarp	çarpacaktır	VERB
hoşlan	hoşlanıyor	VERB
_	taylandlı	ADJ
kıta	kıtayla	NOUN
belirtmiş	belirtmişti	VERB
dur	durdun	VERB
belge	belgelerden	NOUN
alıcı	alıcısı	NOUN
gör	gördümse	VERB
tanımla	tanımlandığına	NOUN
yerleş	yerleşirim	VERB
sat	satıldığı	ADJ
enflasyon	enflasyonu	NOUN
_	kağıtlık	_
nitelendir	nitelendirdiği	VERB
analiz	analizi	NOUN
basın	basınının	NOUN
duygu	duygusunun	NOUN
gözde	gözde	ADJ
sürünerek	sürünerek	VERB
izle	izlenebilir	ADJ
bit	bitmemiş	VERB
dön	döndünüz	VERB
robinson	robinson'un	PROPN
küba	küba'yı	PROPN
seç	seçildiği	VERB
çıkış	çıkışmadı	VERB
ol	olursam	AUX
söyle	söylemezlerdi	VERB
mgk	mgk	NOUN
_	sağındaki	_
monster	monster	PROPN
güven	güvenemiyor	VERB
kayseri	kayseri’yi	PROPN
i̇stasyon	i̇stasyonuna	NOUN
kavim	kavimlerinin	NOUN
yaşa	yaşanmamış	VERB
ana	anaların	ADJ
beşyüzelli	beşyüzelli	NUM
yönerge	yönergeler	NOUN
çerçeves	çerçevesi	NOUN
ankara	ankara’yı	PROPN
arama	arama	NOUN
haber	haberine	NOUN
capitol	capitol	PROPN
yuvarlaklık	yuvarlaklık	NOUN
tanış	tanışanları	VERB
tre	tren	NOUN
duy	duymasından	VERB
yara	yarayabilir	VERB
makine	makinelerde	NOUN
gif	gif	NOUN
birara	biraraya	NOUN
camia	camiasının	NOUN
salzburg	salzburg	PROPN
işın	işın	PROPN
özen	özen'in	PROPN
kopya	kopyası	NOUN
hapset	hapsedilemeyeceğini	VERB
rós	rós	PROPN
goog	google	PROPN
klinik	kliniğe	NOUN
topla	toplamış	VERB
ilke	ilkelerine	NOUN
geceleyin	geceleyin	ADV
uykusuz	uykusuz	ADV
an	anlara	NOUN
öl	öldürüyor	VERB
dene	denemeye	VERB
zeynep	zeynep'e	PROPN
mağdur	mağdur	ADJ
kanlan	kanlanmış	VERB
laboratuvar	laboratuvar	NOUN
_	i̇talya'daki	_
ölüm	ölümden	NOUN
kule	kule'ye	NOUN
koku	kokusunu	NOUN
filo	filolarını	NOUN
renk	renkler	NOUN
çizelge	çizelgelerinin	NOUN
başla	başlamadan	VERB
kıbrıs	kıbrıs'tan	PROPN
popo	popo	NOUN
öl	ölünce	VERB
korunduğun	korunduğundan	NOUN
çalış	çalışmamı	VERB
siyaset	siyaset	NOUN
diğer	diğerlerinden	NOUN
tekrarla	tekrarlayarak	VERB
koşu	koşuya	NOUN
temel	temellere	ADJ
koloniz	kolonize	NOUN
paskalya	paskalya	NOUN
sor	sormaya	VERB
piggy	piggy'nin	PROPN
palma	palma'da	PROPN
dol	doldurulmamış	VERB
gül	güldüğünü	VERB
_	durumuydu	_
belirtii	belirtileri	NOUN
özgürleşt	özgürleştirdi	VERB
erol	erol'un	PROPN
çıkar	çıkarmıştı	VERB
dış	dışa	ADJ
şansa	şansa	NOUN
araştır	araştırıyoruz	VERB
ırk	ırk	NOUN
tanrı	tanrısı	NOUN
yarat	yaratacağı	VERB
oyna	oynamadığını	NOUN
lahor	lahor'da	PROPN
saldır	saldırdığını	NOUN
winham	winham'ı	PROPN
kilowatt	kilowatt	NOUN
ırk	ırkı	NOUN
basamak	basamağında	NOUN
bağla	bağlanarak	VERB
hakimiyet	hakimiyetine	NOUN
dadan	dadandım	VERB
dolaş	dolaştığı	VERB
şahsen	şahsen	ADV
yetki	yetkileri	NOUN
değil	değilimdir	AUX
yarala	yaralanan	NOUN
sor	sormadık	VERB
gör	gördüğünüzden	VERB
_	soruşturmaydı	_
ağla	ağlardı	VERB
meze	mezelerle	NOUN
rant	rant	NOUN
1600	1600'de	NOUN
-ki	kiyle	NOUN
yön	yönüne	NOUN
market	markette	NOUN
göğüs	göğsü	NOUN
iste	i̇stediğiniz	VERB
pilot	pilotlardan	NOUN
sevmeyen	sevmeyen	VERB
_	6.000'den	NOUN
ona	onadığı	VERB
iste	istiyorlardı	VERB
snapchat	snapchat	PROPN
de	desen	NOUN
botanik	botanik	NOUN
test	test	NOUN
seviye	seviyelerine	NOUN
yerleşim	yerleşimler	NOUN
sözleşme	sözleşmenin	NOUN
çocuk	çocuklardan	NOUN
düş	düşülebilir	VERB
postala	postalanmasından	VERB
yeğen	yeğenlerini	NOUN
otuzbeş	otuzbeş	NUM
şal	şalı	NOUN
isyan	isyanı	NOUN
_	sımsıcaktı	_
sev	severdi	VERB
bık	bıktım	VERB
ordusu	ordusu'nun	NOUN
baba	babanıza	NOUN
bulu	bulutu	NOUN
ver	verecekler	VERB
ayar	ayar	NOUN
sirmen	sirmen	PROPN
çarp	çarpar	VERB
al	almıştı	VERB
haziran	haziranın	NOUN
for	for	VERB
söyle	söylenmesinden	VERB
vurgula	vurguladılar	VERB
görüşüp	görüşüp	VERB
_	üzgünüz	_
pay	payım	NOUN
yaşa	yaşıyorlardı	VERB
seyret	seyretmekte	VERB
yap	yapabildik	VERB
uygulama	uygulamalarının	NOUN
kötümserlik	kötümserliğe	NOUN
materyalizm	materyalizmin	NOUN
geçirmes	geçirmesinin	NOUN
bardak	bardağını	NOUN
nehir	nehirleri	NOUN
deprem	deprem	NOUN
hisset	hissettiklerimi	VERB
acele	acele	ADJ
yarat	yaratıyor	VERB
kaç	kaçmazdı	VERB
torba	torbalar	NOUN
kasım	kasım'da	NOUN
sefahat	sefahat	NOUN
hisset	hissettirecek	VERB
süleyman	süleyman	PROPN
kaygı	kaygılarınızda	NOUN
1882	1882'de	NOUN
büyükşehir	büyükşehir	NOUN
ilerle	ilerledi	VERB
i	tım	AUX
8	8de	NUM
gerçekleş	gerçekleştirebilme	VERB
üretecek	üretecekti	VERB
futbolcu	futbolcu	NOUN
herzl	herzl'i	PROPN
first	first	ADJ
ikramiye	ikramiyenin	NOUN
öl	öldürmüş	VERB
kadınlık	kadınlığı	NOUN
oyun	oyunların	NOUN
mart	mart'i	NOUN
modellik	modellik	NOUN
gülüş	gülüş	NOUN
anne	annenizin	NOUN
gir	giriverir	VERB
taşhan	taşhan'a	PROPN
vurdumduymaz	vurdumduymaz	ADJ
gir	girmiştiniz	VERB
yuva	yuvasını	NOUN
personel	personeli	NOUN
git	gitmekte	VERB
elatma	elatmalara	NOUN
azal	azalır	VERB
um	umduğu	ADJ
deli	deliler	ADJ
allah	allah'tan	PROPN
gönder	gönderilmişti	VERB
harabey	harabeye	NOUN
vali	vali	NOUN
19	19	NUM
çarşı	çarşıda	NOUN
üre	üretirler	VERB
et	ettirmenin	VERB
öykü	öykümün	NOUN
derinleş	derinleşmekten	VERB
antropoloji	antropolojinin	NOUN
başla	başlayacağımı	VERB
iste	isterdi	VERB
yap	yaptırtıldı	VERB
guam	guam	PROPN
harvard	harvard	PROPN
konyakımsı	konyakımsı	ADJ
planla	planlanmamış	VERB
scotsman	scotsman'da	PROPN
ulaş	ulaşmayan	VERB
_	yakınırım	_
yetişkin	yetişkin	ADJ
yeti	yetilerde	NOUN
beylik	beyliğinin	NOUN
fırtına	fırtınalar	NOUN
al	almalı	VERB
öl	ölebileceğini	VERB
_	merdingen'deki	_
_	hayattaydı	_
nevrotik	nevrotik	ADJ
_	kirliliğiyle	NOUN
_	oğulduk	_
okur	okuru	NOUN
becer	becerdi	VERB
geçir	geçirmekten	NOUN
marka	markayla	NOUN
ata	atanmasını	NOUN
çık	çıkmazdı	VERB
bush	bush'un	PROPN
yılgın	yılgın	ADJ
kıraathane	kıraathaneyi	NOUN
tanış	tanıştığım	VERB
boynuz	boynuzlarla	NOUN
astroloji	astrolojiye	NOUN
itiraz	i̇tiraz	NOUN
yakala	yakalamaya	VERB
meslek	mesleği	NOUN
öğren	öğrenmişti	VERB
dirilik	dirilik	NOUN
tanış	tanışmayı	VERB
yönetil	yönetildiğini	NOUN
balta	balta	NOUN
gezinti	gezintisine	NOUN
motors	motors'un	PROPN
unut	unutamıyorum	VERB
bildiri	bildirilerinin	NOUN
kuş	kuşlarla	NOUN
denetle	denetlemek	NOUN
şekil	şekillerle	NOUN
topla	toplayıp	VERB
alternatifli	alternatifli	ADJ
havla	havlardı	VERB
versailles	versailles'da	PROPN
yarış	yarışına	NOUN
mükellef	mükellefleri	NOUN
belirle	belirleyebilmek	VERB
uygulanmış	uygulanmıştır	VERB
boeing	boeing'in	PROPN
benzeş	benzeşip	VERB
50	50	DET
sula	sulandı	VERB
otel	otelin	NOUN
i̇tü	i̇tü'ye	PROPN
üre	üreten	VERB
otur	oturacakların	VERB
görüş	görüşebiliriz	VERB
katkı	katkısıyla	NOUN
dem	demlerinde	NOUN
titre	titreme	VERB
borçlan	borçlanmaya	VERB
handan	handan'ın	PROPN
yap	yapamadım	VERB
üniversite	üniversitesi'nden	NOUN
et	edivermişti	VERB
