lemma	form	pos
onnekas	onnekkaalla	ADJ
rasvalappu	rasvalapuilla	NOUN
tyylikäs	tyylikkäämmällä	ADJ
hartonen	hartonen	PROPN
cena	cena	X
luottamus#kriisi	luottamuskriisiä	NOUN
herätellä	herättelimme	VERB
erityis#direktiivi	erityisdirektiivejä	NOUN
opiskella	opiskeleva	VERB
tirajana	tirajanan	PROPN
nosto#oikeus	nosto-oikeudella	NOUN
puolipukeinen	puolipukeisia	ADJ
olla	olija	VERB
poliittinen	poliittisessa	ADJ
laskea	laskiessaan	VERB
ajaa	ajettavan	VERB
pankki	pankilla	PROPN
korkea	korkeisiin	ADJ
keppostella	kepposteli	VERB
alasjärvi	alasjärvi	PROPN
eturauhanen	eturauhasen	NOUN
luoja	luojana	NOUN
poraaminen	poraaminen	NOUN
miekka	miekka	NOUN
rakentaa	rakentaneensa	VERB
vasa	vasojen	NOUN
richter	richterille	PROPN
positiivisuus	positiivisuus	NOUN
jatsi	jatsin	NOUN
third	third	PROPN
telia#sonera	telia-sonera	PROPN
4×200	4×200	NUM
thompson	thompsonin	PROPN
tuho	tuhoksi	NOUN
vaaka	vaaka	NOUN
kuulua	kuulumattomat	VERB
varmistaminen	varmistamisessa	NOUN
variantti	variantteja	NOUN
katastrofi	katastrofeja	NOUN
lapsuus	lapsuuteen	NOUN
tarjoutua	tarjouduttava	VERB
ohjaaminen	ohjaaminen	NOUN
väsyksiin	väsyksiin	ADV
scorsese	scorsesen	PROPN
laskea	laskevan	VERB
isi	isin	NOUN
kieltäytyä	kieltäydyin	VERB
vuokra#asuminen	vuokra-asumiseen	NOUN
maroto	maroto	PROPN
röntgen#kuvaus	röntgenkuvaus	NOUN
akkupyörösaha	akkupyörösaha	NOUN
sabotaasi	sabotaasia	NOUN
shultz	shultz	PROPN
tehtävä	tehtävänään	NOUN
määritelmä	määritelmiin	NOUN
uurastus	uurastusta	NOUN
käyttö#tavara	käyttötavaraa	NOUN
zavidovo	zavidovo	PROPN
vauhdittaja	vauhdittajina	NOUN
testata	testannut	VERB
laskea	laskemassa	VERB
rekisteri	rekisterissä	NOUN
palauttaa	palautettiin	VERB
yksityiskohta	yksityiskohtii	NOUN
sisä	sisä-	NOUN
laji	lajissaan	NOUN
peite#agentti	peiteagentti	NOUN
tarkoittaa	tarkoitettiin	VERB
paraneminen	paraneminen	NOUN
maa#kunta	maakuntia	NOUN
pieski	pieski	PROPN
mallikas	mallikkaalta	ADJ
jätevesipuhdistamo	jätevesipuhdistamon	NOUN
kalastus	kalastusta	NOUN
tallennuskapasiteetti	tallennuskapasiteetti	NOUN
jatkokehittely	jatkokehittelyn	NOUN
aarreaitta	aarreaitta	NOUN
runo#taide	runotaiteena	NOUN
työ#menestys	työmenestykseen	NOUN
markkinointi	markkinoinnissaan	NOUN
kokematon	kokemattomiin	ADJ
jäykähkö	jäykähköt	ADJ
maasto#tutkimus	maastotutkimuksen	NOUN
pahatar	pahattaren	PROPN
periä	perittäisiin	VERB
kysyä	kysyimme	VERB
käytännön#läheinen	käytännönläheistä	ADJ
keittää	keittämällä	VERB
ujo	ujohan	ADJ
tuomioistuin	tuomioistuimeen	NOUN
kaisu	kaisukaan	PROPN
täsmentää	täsmentää	VERB
huippu#joukkue	huippujoukkuetta	NOUN
selvittää	selvitän	VERB
konsolidoida	konsolidoidussa	VERB
raide	raiteiltaan	NOUN
puhe#kieli	puhekielessä	NOUN
laatu	laatuani	NOUN
rinnastaa	rinnastamaan	VERB
tutka#kuva	tutkakuvassa	NOUN
ruis#leipä	ruisleivän	NOUN
terva	terva	NOUN
android	androidia	PROPN
exit	exit	X
atk-työasema	atk-työasema	NOUN
hawk	hawk	PROPN
mihailov	mihailov	PROPN
teuras#eläin	teuraseläinten	NOUN
lentosopimus	lentosopimuksista	NOUN
unix-järjestelmä	unix-järjestelmän	PROPN
ryhmä	ryhmille	NOUN
euro#maa	euromailla	NOUN
6106	6106	NUM
mummo	mummolle	NOUN
raikua	raikuvat	VERB
brasilia	brasiliaan	PROPN
oloinen	oloisissa	ADJ
taittaa	taitettuna	VERB
rikos	rikokseen	NOUN
hölmäkkä	hölmäkkä	ADJ
henkilöityä	henkilöityä	VERB
sijais#hallitus#kausi	sijaishallituskauden	NOUN
sähke	sähke	NOUN
liittoutuneet	liittoutuneiden	NOUN
koiranputki	koiranputkiin	NOUN
rannikko	rannikot	NOUN
tarkasteleminen	tarkasteleminen	NOUN
lompsottaa	lompsottivat	VERB
muunmuassa	muunmuassa	ADV
kärkevä	kärkevää	ADJ
lelu#auto	leluauto	NOUN
illansuu	illansuussa	NOUN
huvi	huvit	NOUN
kerta	kerral	NOUN
astuma#tauti	astumataudista	NOUN
sisältö	sisältöjen	NOUN
määrällinen	määrällisiä	ADJ
loppuminen	loppumista	NOUN
pääskynen	pääskynen	NOUN
kerrata	kertaamme	VERB
heinäkuu	heinäkuuhun	NOUN
tulla	tulipa	VERB
hyväksyjä	hyväksyjiä	NOUN
orleans	orleansissa	PROPN
aine#valinta#mahdollisuus	ainevalintamahdollisuuksia	NOUN
stimuloida	stimuloimaan	VERB
amazonia	amazoniassa	PROPN
suomalais#risteilijä	suomalaisristeilijöiden	NOUN
mukainen	mukaisiksi	ADJ
torjua	torjun	VERB
unohtaa	unohdinkin	VERB
yhdeksän	yhdeksässä	NUM
venezuelalainen	venezuelalaisen	ADJ
kalvola	kalvolan	PROPN
semmoinen	semmosessa	DET
sileä	sileää	ADJ
kunta#vaalit	kuntavaalit	NOUN
paistaa	paistetuksi	VERB
sota#saalis#vene	sotasaalisveneissä	NOUN
helle	hellettä	NOUN
kulutus#luotto	kulutusluottoja	NOUN
sivilisaatio	sivilisaatiot	NOUN
moottoriurheilija	moottoriurheilijaksi	NOUN
tyttö#lapsi	tyttölapselle	NOUN
pako#putki	pakoputkiin	NOUN
lippu	lippujen	NOUN
siisteys	siisteydestä	NOUN
järjestää	järjestettäväkseen	VERB
ruhtinas	ruhtinaan	NOUN
olla	olleensa	VERB
keskitys#pallo	keskityspalloista	NOUN
meri#virta	merivirtoja	NOUN
auttaa	auttaessa	VERB
suosittu	suosituimmaksi	ADJ
sademetsä	sademetsäksi	NOUN
etu#tasku	etutaskut	NOUN
yö	yönsä	NOUN
aktiivinen	aktiivissi	ADJ
kanan#muna	kananmunista	NOUN
valokuvata	valokuvata	VERB
vähittäis#kauppa	vähittäiskauppa	NOUN
latvia#venäläinen	latvianvenäläisten	NOUN
kiertue	kiertue	NOUN
ensiluokkalainen	ekaluokkalaiselle	ADJ
näkkileipä	näkkileipä	NOUN
musiikki#teos	musiikkiteoksen	NOUN
oppimis#prosessi	oppimisprosessin	NOUN
liike#toiminta#johtaja	liiketoimintajohtaja	NOUN
knife	knifen	PROPN
_	ellette	_
pikku#sisko	pikkusiskolle	NOUN
vahinko	vahingoksi	NOUN
näpsäkkäästi	näpsäkkäästi	ADV
syödä	syöneet	VERB
länsieurooppalainen	länsieurooppalaisista	ADJ
toilaan	toilaan	ADV
keskitaso	keskitasoa	NOUN
käytös	käytöksen	NOUN
soveltaminen	soveltamiseen	NOUN
elämys	elämyksen	NOUN
likainen	likaisempia	ADJ
totella	tottelet	VERB
nujertaa	nujerrettua	VERB
tyyssija	tyyssijaksi	NOUN
frattin	frattinin	PROPN
tupakansavu	tupakansavua	NOUN
mielenkiintoinen	mielenkiintoisten	ADJ
järjestää	järjestetyllä	VERB
1856	1856	NUM
loimottaa	loimotti	VERB
piittaamattomuus	piittaamattomuus	NOUN
vierelle	vierelleni	ADV
liitos	liitoksen	NOUN
aine#järjestö	ainejärjestö	NOUN
säätää	säädettyjen	VERB
arvio	arviossaan	NOUN
shoppailu#kierros	shoppailukierroksen	NOUN
piha	pihoilla	NOUN
henkilöauto	henkilöautolla	NOUN
virallinen	viralliselta	ADJ
turkulainen	turkulaista	ADJ
lanka#laukaisin	lankalaukaisin	NOUN
opettelu	opettelun	NOUN
rakentaa	rakentaessaan	VERB
yli#oppilas#kunta	ylioppilaskunta	NOUN
asettaa	asetettuihin	VERB
huijari	huijarit	NOUN
14,22	14,22	NUM
palkka	palkoissa	NOUN
ruopata	ruopattavat	VERB
stranger	stranger	PROPN
teleksi	teleksillä	NOUN
opettaja	opettajasta	NOUN
terveystarkastus	terveystarkastuksia	NOUN
biodiversity	biodiversity	PROPN
lokki	lokkeja	NOUN
savustaa	savustimme	VERB
helsinki	helsingissäkin	PROPN
tuoksu	tuoksujen	NOUN
kiduttaa	kidutettavaksi	VERB
menestyä	menesty	VERB
tajuta	tajuavan	VERB
sivu	sivuillaan	NOUN
lyhyt	lyhyillä	ADJ
velvoite	velvoitteisiin	NOUN
syntyhistoria	syntyhistoria	NOUN
moottorikelkka	moottorikelkkaa	NOUN
kaihtaa	kaihtaa	VERB
sulka	sulkia	NOUN
kansalaisjärjestö	kansalaisjärjestöissä	NOUN
nostattaa	nostatti	VERB
laajennus	laajennuksen	NOUN
mansikka	mansikoiden	NOUN
väärti	väärti	ADJ
matkapuhelinverkko	matkapuhelinverkko	NOUN
lepo#jakso	lepojaksojen	NOUN
tuoksu	tuoksuissakin	NOUN
volvo#merkkinen	volvo-merkkinen	ADJ
kihara	kiharan	NOUN
järki	järkeen	NOUN
henkilö#määrä	henkilömäärien	NOUN
tunkeutua	tunkeutuu	VERB
94 421	94 421	NUM
harppoa	harppoo	VERB
virolainen	virolaiselle	ADJ
kiiminki	kiimingin	PROPN
37,5	37,5	NUM
uudistaa	uudistin	VERB
juutalainen	juutalaiset	ADJ
björn	björn	PROPN
burgoyne	burgoynen	PROPN
flunssa	flunssaa	NOUN
levittää	levitettäväksi	VERB
pitää	pidettyjen	VERB
nuoli	nuolien	NOUN
geeni	geeni	NOUN
toritapahtuma	toritapahtumaan	NOUN
hadroni#törmäytin	hadronitörmäytin	NOUN
elementti	elementin	PROPN
korostus	korostus	NOUN
rokon#arpi	rokonarpia	NOUN
närästää	närästää	VERB
chilia	chilian	PROPN
söörmarkku	söörmarkun	PROPN
valtio#salaisuus	valtiosalaisuudet	NOUN
teko	tekoon	NOUN
alkukieli	alkukieliin	NOUN
rinnalla	rinnallaan	ADV
lentää	lentämällä	VERB
katsoa	katsokoot	VERB
kaiku#pohja	kaikupohjan	NOUN
pitää	pidetyt	VERB
lääke#hoito	lääkehoitojensa	NOUN
joki#ranta	jokirannassa	NOUN
paremmin	paremmi	ADV
pieni	pienimmästäkin	ADJ
kamoissa	kamois	ADV
ohitustilanne	ohitustilanteet	NOUN
savivelli	savivellin	NOUN
eläke	eläkkeensä	NOUN
nais#tutkimus	naistutkimuksesta	NOUN
väli#luku	väliluvun	NOUN
marssitunti	marssitunnin	NOUN
suunnittelija	suunnittelijoiden	NOUN
puuhastella	puuhastelleen	VERB
hoitaa	hoitama	VERB
tiger	tiger	PROPN
lähetys	lähetyksinä	NOUN
pupu	pupulla	NOUN
kaikentyyppinen	kaikentyyppisiä	ADJ
naurattaa	naurattaisi	VERB
stressitön	stressittömän	ADJ
naseva	naseviin	ADJ
ryhmä#poikkeus#tapaus	ryhmäpoikkeustapausten	NOUN
kirjoittaa	kirjoittamastaan	VERB
blogi#itsari	blogi-itsaria	NOUN
kukkulainen	kukkulaista	ADJ
bensiini	bensiinillä	NOUN
oheinen	oheisella	ADJ
laji	lajille	NOUN
assa-abloy	assa-abloy	PROPN
katsastaa	katsastamassa	VERB
eksoottinen	eksoottiseen	ADJ
olo#ruoan#sulatus#jogurtti	olo-ruoansulatusjogurtteja	NOUN
helkutissa	helkutissa	ADV
päällekkäis#tarjonta	päällekkäistarjontana	NOUN
päästää	päästäpä	VERB
suoritus	suorituksen	NOUN
sähkötolppa	sähkötolppaan	NOUN
ritariveli	ritariveljiä	NOUN
kuningatar#päivä	kuningattarenpäivä	NOUN
japanilainen	japanilainen	ADJ
huolehtia	huolehtiva	VERB
lukko	lukkoa	NOUN
ehdokas#maa	ehdokasmaalle	NOUN
viirullinen	viirullinen	ADJ
hiili#nielu	hiilinielujen	NOUN
1914-1918	1914-1918	NUM
itse#oppia	itseopittuna	VERB
rantamatala	rantamatalaan	NOUN
valinta	valintani	NOUN
vakuuttaa	vakuutettava	VERB
wou#elämys	wou-elämys	NOUN
tasainen	tasaisessa	ADJ
tutti	tuttia	NOUN
vieressä	vieres	ADV
mustarastas	mustarastaat	NOUN
palaute#kysely	palautekyselyn	NOUN
myötä#vaikuttaa	myötävaikuttaa	VERB
fujitsu	fujitsu	PROPN
kritisoida	kritisoitava	VERB
rail	railia	PROPN
syyttää	syyttämällä	VERB
hopean#harmaa	hopeanharmaat	ADJ
johannes	johannekselle	PROPN
ilmoitus	ilmoitukseen	NOUN
tapaus	tapauksessani	NOUN
tutkimus#toiminta	tutkimustoimintaan	NOUN
seisahtua	seisahtui	VERB
kauno#kirjallisuus	kaunokirjallisuutta	NOUN
muutto#liike	muuttoliikkeeseen	NOUN
nüganen	nüganen	PROPN
tasa-arvo	tasa-arvon	NOUN
nuorukainen	nuorukaisen	NOUN
toistonopeus	toistonopeus	NOUN
piikkivapa	piikkivapoja	NOUN
kiistaton	kiistattomana	ADJ
ylioppilaskirjotus	ylioppilaskirjotusten	NOUN
kiillottaa	kiillottaa	VERB
purje	purjeet	NOUN
tyhmä	tyhmimmäksi	ADJ
riittävä	riittävästä	ADJ
päivätä	päivätty	VERB
pitää	pitämissään	VERB
iso-britannialainen	iso-britannialainen	ADJ
ennakko#äänestys	ennakkoäänestyksellä	NOUN
tulittaa	tulittivat	VERB
penkki	penkitkin	NOUN
ylänkö	ylängöllä	NOUN
cloudy	cloudy	PROPN
täyttää	täytimme	VERB
vauhti#hirmu	vauhtihirmu	NOUN
juoksukunto	juoksukuntoa	NOUN
renko	rengon	PROPN
miehittää	miehittämätön	VERB
pieni	pienintäkään	ADJ
pitemmällä	pitemmällä	ADV
muisteleminen	muistelemisensa	NOUN
varaus	varauksista	NOUN
energia#lähde	energialähteeseen	NOUN
20.8.1997	20.8.1997	NUM
vasta#rinta	vastarinnan	NOUN
budjetti#ali#jäämä	budjettialijäämä	NOUN
onnettomuus#hetki	onnettomuushetkellä	NOUN
ihanuus	ihanuudesta	NOUN
objekti	objekteja	NOUN
esitellä	esittelin	VERB
raportointi	raportoinnin	NOUN
vi#klooni	vi-kloonin	NOUN
kuningatar#rahka	kuningatarrahkaa	NOUN
tieto#vaihto#keskus	tietojenvaihtokeskuksena	NOUN
kunnostaa	kunnostamansa	VERB
mandariini	mandariinin	NOUN
epäpuhtaus	epäpuhtautta	NOUN
korotusprosentti	korotusprosentti	NOUN
tontti	tonttiin	NOUN
auto#ala	autoalan	NOUN
torstai-iltainen	torstai-iltaisen	ADJ
sortua	sortua	VERB
kahdeksankymmentä	kahdeksastakymmenestä	NUM
kilpailupäivä	kilpailupäivän	NOUN
scifi	scifin	NOUN
sala#peräinen	salaperäisen	ADJ
kulttuuri#antropologi	kulttuuriantropologi	NOUN
sana#muotoilu	sanamuotoilusta	NOUN
sammuminen	sammumiseen	NOUN
mukauttaminen	mukauttamisesta	NOUN
etu#nimi	etunimeä	NOUN
tiskata	tiskaamallakos	VERB
asumaton	asumattomien	ADJ
asian#mukainen	asianmukainen	ADJ
säväyttää	säväytti	VERB
tarkka	tarkalla	ADJ
kaukosäädin	kaukosäätimen	NOUN
ohikulkija	ohikulkijoina	NOUN
hätäillä	hätäili	VERB
lentokone	lentokonetta	NOUN
seteli	setelin	NOUN
patsas	patsaiden	NOUN
rimski-korsakov	rimski-korsakovin	PROPN
rikos#oikeus	rikosoikeus	NOUN
lento#yhtiö	lentoyhtiölle	NOUN
reiska	reiska	PROPN
eksoottisuus	eksoottisuus	NOUN
eettinen	eettiset	ADJ
vuorata	vuorattu	VERB
viihdeohjelma	viihdeohjelmat	NOUN
jännittävä	jännittävin	ADJ
rivi#jäsen	rivijäsenenä	NOUN
vastaus	vastausten	NOUN
lehtola	lehtola	PROPN
e#terveys#todistus	e-terveystodistuksen	NOUN
männynjuuri	männynjuuren	PROPN
palkinto	-palkinnolla	NOUN
raha#politiikka	rahapolitiikka	NOUN
victoria	victoria	PROPN
amiens	amiens	PROPN
pöytäliina	pöytäliinassa	NOUN
forum	forumin	PROPN
äly#puhelin	älypuhelimen	NOUN
tuijottaa	tuijottavat	VERB
viettää	vietät	VERB
autuus	autuus	NOUN
kurdi	kurdeja	NOUN
eno	eno	NOUN
ei	eivätpä	AUX
sanoa	sanoinko	VERB
tilkkanen	tilkkanen	NOUN
viipyvä	viipyvästä	ADJ
säätytalo	säätytalon	NOUN
istua	istuneelle	VERB
juhannus	juhannusta	NOUN
epä#toivoinen	epätoivoisiksi	ADJ
ero#tuomari	erotuomarin	NOUN
alkaa	alapas	VERB
sitoutua	sitoutumattomana	VERB
kuuma	kuumille	ADJ
menufia	menufian	PROPN
ennätys	ennätykset	NOUN
ansio	ansiostani	NOUN
kinata	kinas	VERB
jjk	jjk	PROPN
loppu	loppuamme	NOUN
kiitellä	kiittelee	VERB
were	were	PROPN
käsikirjoittaa	käsikirjoittanut	VERB
ennätys#lukema	ennätyslukemaan	NOUN
tuloluokka	tuloluokan	NOUN
pettää	pettävät	VERB
jälkimmäinen	jälkimmäisestä	ADJ
intervalli#ajastin	intervalliajastin	NOUN
houston	houston	PROPN
aikaansaada	aikaansaa	VERB
pahoitella	pahoitellut	VERB
rakastaa	rakastamme	VERB
naiivi	naiiveiksi	ADJ
4.–5.	4.–5.	NUM
riskitön	riskitön	ADJ
opiskelija#järjestö	opiskelijajärjestön	NOUN
tavara#merkki	tavaramerkkiin	NOUN
jätti#laukku	jättilaukkua	NOUN
kiivetä	kiivetessäni	VERB
ihmisystävällinen	ihmisystävällistä	ADJ
kohta	kohdallaan	NOUN
jono	jonoa	NOUN
ceiops	ceiops:llä	PROPN
tyrannia	tyrannian	NOUN
innokas	innokkaana	ADJ
franziska	franziska	PROPN
kuivua	kuivumassa	VERB
sisällöllinen	sisällöllisen	ADJ
joulu	joulunakin	NOUN
puhelu	puheluja	NOUN
99/2006	99/2006	NUM
tutkimus#ryhmä	tutkimusryhmän	NOUN
raytheon	raytheonin	PROPN
ratkaista	ratkaistut	VERB
spammi	spammiksi	NOUN
sanoa	sanottakoon	VERB
työ#tehtävä	työtehtävien	NOUN
auto	autonne	NOUN
valaistus	valaistuksella	NOUN
veroinen	veroisia	ADJ
meinata	meinaaksä	VERB
sisä#piiri#epäily	sisäpiiriepäilyjä	NOUN
häirikkömaine	häirikkömaineen	NOUN
välttyä	välttyi	VERB
koskilainen	koskilaisten	NOUN
suojelu#alue	suojelualueeksi	NOUN
r+	r+	PROPN
koti#maa	kotimaatani	NOUN
harja	harjoista	NOUN
upottava	upottavan	ADJ
minuutti	minuuttiin	NOUN
erityis#menettely	erityismenettelyt	NOUN
yrtti	yrttejä	NOUN
rasvaton	rasvattomiksi	ADJ
meininki	meininkin	NOUN
jada	jada	PROPN
viidennes	viidennekseen	NOUN
alku#ilta	alkuilta	NOUN
voida	voitaisiinko	AUX
elo#kuva#suosikki	elokuvasuosikeistani	NOUN
atomipommi	atomipommin	NOUN
luottamus#suhde	luottamussuhdetta	NOUN
dm07	dm07	SYM
vesi#este	vesiesteellä	NOUN
vanha	vanhemmasta	ADJ
tyttö	tytöillä	NOUN
luksus	luksuksesta	NOUN
6.4.	6.4.	NUM
itsenäisyysjuhla	itsenäisyysjuhlissa	NOUN
luonnon#suojelija	luonnonsuojelijoiden	NOUN
camps	camps	PROPN
soolo#albumi	sooloalbumi	NOUN
satama	satamassa	NOUN
tyttöministeri	tyttöministeri	NOUN
noja#tuoli	nojatuoleissa	NOUN
hidastua	hidastuttua	VERB
221 079	221 079	NUM
kaksikko	kaksikon	NOUN
jäte#paperi	jätepaperia	NOUN
suffiksi	suffikseja	NOUN
saaja	saajalleen	NOUN
nuori	nuorinta	ADJ
suomi#leijona	suomileijonat	NOUN
vienti#tuki	vientituella	NOUN
käyttäminen	käyttämiseen	NOUN
sumu	sumun	NOUN
etsiä	ettii	VERB
julistaa	julistaman	VERB
renfrew	renfrewn	PROPN
aalto	aaloissa	NOUN
safari#teema	safariteema	NOUN
some	some	PROPN
torstai#yö	torstai-yöllä	NOUN
kemi	kemi	PROPN
tosi#tarina	tositarinoita	NOUN
turvallisuus	turvallisuutensa	NOUN
laiskuus	laiskuuteen	NOUN
uusimaa	uudellamaalla	PROPN
billboard	billboardin	PROPN
digiverkko	digiverkossa	NOUN
viran#omainen	viranomaista	NOUN
miinusmaa	miinusmaahan	PROPN
pinko	pinko	NOUN
hienotunteisuus	hienotunteisuus	NOUN
siirtomaaherra	siirtomaaherrojen	NOUN
kolmekymppinen	kolmekymppinen	ADJ
ei	enpäs	AUX
läiskä	läiskältä	NOUN
mopoilla	mopoilevia	VERB
kolumni	kolumneja	NOUN
harjoittaja	harjoittajalle	NOUN
wiz	wiz	PROPN
noppa	noppaa	NOUN
mureke#sukkula	murekesukkula	NOUN
koulu#bileet	koulubileet	NOUN
nurinperin	nurinperin	ADV
tuli	tulessa	NOUN
ydinkysymys	ydinkysymys	NOUN
decker	decker	PROPN
vuokra#markkinat	vuokramarkkinoille	NOUN
saastuttaminen	saastuttamista	NOUN
pub	pubit	NOUN
aita	aitoineen	NOUN
helikopteri	helikopteria	NOUN
päättyä	päättyen	VERB
useimmin	useimmin	ADV
uumeniin	uumeniin	ADP
erotella	erottele	VERB
lisä	lisänsä	NOUN
pilkkaaja	pilkkaajien	NOUN
metsä-botnia	metsä-botniaan	PROPN
prosessointi	prosessoinnista	NOUN
vuoro	vuorollani	NOUN
liekki	liekit	NOUN
joutilas	joutilaiden	NOUN
savustus	savustusta	NOUN
perusjärki	perusjärkeä	NOUN
dramaten	dramateniin	PROPN
harmiton	harmiton	ADJ
maori#heimo	maoriheimon	NOUN
merituuli	merituulin	PROPN
aloittelija	aloittelijan	NOUN
lämpötila	lämpötiloissa	NOUN
kerros	kerrokseen	NOUN
varma	varmalla	ADJ
mieleinen	mieleinen	ADJ
naapurimaa	naapurimaan	NOUN
kääntösäde	kääntösäde	NOUN
maustaminen	maustamisesta	NOUN
toimittaja-kirjailija	toimittaja-kirjailija	NOUN
nottingham	nottingham	PROPN
kestää	kestäviin	VERB
syödä	syömähä	VERB
thought	thought	PROPN
puoluekokous	puoluekokouksesta	NOUN
ohuelti	ohuelti	ADV
yksilö	yksilön	NOUN
nukahtaa	nukahtamaisillaan	VERB
veri#löyly	verilöylyyn	NOUN
aseellinen	aseelliset	ADJ
kansain#vaellus#aika	kansainvaellusaikana	NOUN
löyly#huone	löylyhuoneen	NOUN
irene	irene	PROPN
hirvitysmatto	hirvitysmatolla	NOUN
seinänkokoinen	seinänkokoinen	ADJ
purkaus	purkauksissa	NOUN
tahvanainen	tahvanainen	PROPN
white	white	PROPN
p.	p.	PROPN
perhe	perheemme	NOUN
voittaja	voittajista	NOUN
viimeistellä	viimeistelemättä	VERB
sisään	sisäänsä	ADV
juoksennella	juoksenteli	VERB
hetkinen	hetkine	NOUN
paasikivi	paasikivelle	PROPN
eurajoki	eurajoelle	PROPN
kerätä	kerätty	VERB
high-speed	high-speed	X
kuvata	kuvatkaamme	VERB
liettää	lietä	VERB
kaasu	kaasulla	NOUN
lopettaa	lopettamaan	VERB
avata	avaat	VERB
vaihtoaika	vaihtoajat	NOUN
kokoontumis#vapaus	kokoontumisvapaus	NOUN
kulttimaine	kulttimainetta	NOUN
netti#pokeri	nettipokerin	NOUN
teatteriura	teatteriuransa	NOUN
keskustelu	keskusteluista	NOUN
22.4.	22.4.	NUM
meteli	metelistä	NOUN
404	404	NUM
rikos	rikokset	NOUN
ajaa	ajamaa	VERB
täyttyä	täyty	VERB
suur#valta	suurvallan	NOUN
koijärvi	koijärven	PROPN
korvata	korvattu	VERB
piirre	piirteille	NOUN
taiteenlaji	taiteenlajinsa	NOUN
tulkita	tulkituksi	VERB
tuhoutuminen	tuhoutumiselle	NOUN
kuinkaan	kuinkaan	ADV
allekirjoittanut	allekirjoittaneelta	NOUN
åkerman	åkermanin	PROPN
kyetä	kykeneviä	VERB
hipi#hiljaa	hipihiljaa	ADV
strutsi	strutsit	NOUN
tuotto	tuotot	NOUN
teollisuus#kaupunki	teollisuuskaupunki	NOUN
seksi#palsta	seksipalstaa	NOUN
tytär	tyttäriltään	NOUN
alku#perä#nimitys	alkuperänimitykset	NOUN
tilavuus	tilavuuden	NOUN
emilio	emilio	PROPN
katedraali	katedraalin	NOUN
siivous	siivouksen	NOUN
tuntikaupalla	tuntikaupalla	ADV
tukea	tukeakseni	VERB
albumi	albumilleen	NOUN
laiduntaminen	laiduntamisen	NOUN
albumi	albumeilla	NOUN
benga	bengaa	PROPN
netti#pelaaminen	nettipelaamiseen	NOUN
ihmis#joukko	ihmisjoukko	NOUN
galileo#järjestelmä	galileo-järjestelmän	NOUN
puu#seppä	puusepälle	NOUN
löntystellä	löntystelemässä	VERB
yksilö	yksilöiden	NOUN
aavistaa	aavista	VERB
yvelines	yvelinesin	PROPN
verkko#lomake	verkkolomakkeita	NOUN
assosiaatio#sopimus	assosiaatiosopimukset	NOUN
kana	kanaa	NOUN
vaieta	vaiennut	VERB
merkittävä	merkittävältä	ADJ
optimisti	optimistissa	NOUN
juuttua	juuttuu	VERB
tahto	tahdoin	NOUN
1,1	1,1	NUM
pedagoginen	pedagogista	ADJ
ehdokas	ehdokkaista	NOUN
poikkeukseton	poikkeukseton	ADJ
palauttaa	palauttamatta	VERB
hytti	hytistä	NOUN
työllistää	työllistettävien	VERB
henkilötieto	henkilötiedot	NOUN
vähennys	vähennys	NOUN
keittää	keittääkin	VERB
mac	macin	PROPN
aamu#uninen	aamu-unisille	ADJ
uutisvuoto-ohjelma	uutisvuoto-ohjelmassa	NOUN
käsi#varsi	käsivarrestani	NOUN
elämä	elämääsi	NOUN
saukko	saukon	NOUN
miesmarkkina	miesmarkkinoilla	NOUN
norppa	norppia	NOUN
ajo#ominaisuus	ajo-ominaisuuksiltaan	NOUN
asfaltti	asfaltille	NOUN
hypnotisoida	hypnotisoidulle	VERB
kehittää	kehitettyä	VERB
hallinto	hallinnossa	NOUN
puuttua	puuttuvaa	VERB
vahvistua	vahvistuisivat	VERB
turva#paikka#ala	turvapaikka-alan	NOUN
kauhistus	kauhistuksesta	NOUN
tausta	taustansa	NOUN
rikostilaisuus	rikostilaisuuksiin	NOUN
seikka	seikasta	NOUN
yhdentyminen	yhdentymisen	NOUN
nykypäivä	nykypäivästä	NOUN
miinus	miinukselle	NOUN
syrjäyttää	syrjäyttää	VERB
routa	routa	NOUN
poika	pojiksi	NOUN
apupukki	apupukkeja	NOUN
mukavuuden#halu	mukavuudenhalu	NOUN
puolueettomuus	puolueettomuutta	NOUN
viinaralli	viinarallin	NOUN
huomioida	huomioi	VERB
koettaa	koetti	VERB
laivasto	laivastossa	NOUN
talonpoika	talonpoika	NOUN
saastunut	saastunein	ADJ
ohjauspylväs	ohjauspylvääseen	NOUN
gallup	gallupien	NOUN
velka#paperi	velkapaperit	NOUN
seisaalleen	seisaalleen	ADV
suisto	suistosta	NOUN
epäillä	epäilette	VERB
sorjonen	sorjonen	PROPN
deutsche	deutsche	PROPN
kaatua	kaaduttiin	VERB
niellä	niellä	VERB
54#vuotias	54-vuotias	ADJ
löhöily	löhöilyä	NOUN
lumene	lumenen	PROPN
mixed	mixed	X
u18	u18	NUM
ääni#määrä	äänimäärän	NOUN
åas	åas:n	PROPN
itse	itselläni	PRON
elinikäinen	elinikäisen	ADJ
1710–1725	1710–1725	NUM
toimia	toimimme	VERB
yliarvioida	yliarvioi	VERB
harteet	harteillani	NOUN
yö	yöks	NOUN
kirkko	kirkoista	NOUN
sala#kuljettaja	salakuljettaja	NOUN
joutilas	joutilas	ADJ
pappi	papeilla	NOUN
norma	norma	PROPN
