lemma	form	pos
el+oszt	elosztanák	VERB
unatkozik	unatkozik	VERB
mondanivaló	mondanivalója	NOUN
felkérés	felkérést	NOUN
otthontalan	otthontalanná	ADJ
mér	mérni	VERB
vitatkozik	vitatkozni	VERB
segélyakció	segélyakciókhoz	NOUN
visszaesés	visszaesésével	NOUN
előírás	előírást	NOUN
habár	habár	SCONJ
műtárgyaukció	műtárgy-aukcióknak	NOUN
londoni	londoni	ADJ
fiatal	fiatalt	NOUN
tájékoztató	tájékoztatóból	NOUN
nyolcszáz	nyolcszáz	NUM
harc	harcok	NOUN
kísértet	kísértetek	NOUN
tragédia	tragédiáknak	NOUN
befejezendő	befejezendő	ADJ
milliárdnyi	milliárdnyi	ADJ
lobbant	lobbantja	VERB
visszalényegülő	viszszalényegülő	ADJ
főpolgármester	főpolgármesterével	NOUN
pozsony	pozsonyban	PROPN
társul	társulni	VERB
baritonista	baritonistából	NOUN
jan	jan	PROPN
késő	késő	ADJ
tavaszi	tavaszi	ADJ
háztartási	háztartási	ADJ
érckőzet	érckőzet	NOUN
hadseregtábornok	hadseregtábornok	NOUN
épít	építette	VERB
gond	gondja	NOUN
hiv-vírushordozó	hiv-vírushordozó	NOUN
oktatás	oktatás	NOUN
szanálás	szanálásának	NOUN
ül	ültem	VERB
származás	származása	NOUN
adogat	adogatott	VERB
páncélterem	páncéltermeiben	NOUN
cél	célunk	NOUN
kétség	kétségbe	NOUN
műfaj	műfajból	NOUN
közszolgálati	közszolgálati	ADJ
alkalmazott	alkalmazottat	NOUN
fel+sorol	felsorolták	VERB
durvuló	durvuló	ADJ
ünneplési	ünneplési	ADJ
törékeny	törékeny	ADJ
kavan	kavan	PROPN
vita	vitájával	NOUN
anita	anitával	PROPN
érintett	érintettet	NOUN
súlyemelő-világbajnokság	súlyemelő-világbajnokság	NOUN
helyzet	helyzetet	NOUN
székesfehérvári	székesfehérvári	ADJ
megszerzett	megszerzett	ADJ
pillanat	pillanatban	NOUN
darab	darabjaiban	NOUN
gimnázium	gimnázium	PROPN
találkozó	találkozójukon	NOUN
fiúgyermek	fiúgyermeke	NOUN
örül	örültem	VERB
játszik	játszanak	VERB
jut	juthattak	VERB
fizetés	fizetéssel	NOUN
péter	péterrel	PROPN
pont	pontjairól	NOUN
hitel	hitelek	NOUN
kezel	kezelték	VERB
hős	hős	PROPN
hava	hava	PROPN
irányít	irányítja	VERB
olajmilliárdos	olajmilliárdos	ADJ
támogatás	támogatását	NOUN
kerülő	kerülővel	NOUN
vágású	vágású	ADJ
ötlet	ötlete	NOUN
skopje	skopjéhez	PROPN
fej	fejjel	NOUN
vályogház	vályogház	NOUN
485,7	485,7	NUM
változatlan	változatlanul	ADJ
kis	legkisebb	ADJ
olajtartály	olajtartályokra	NOUN
kulcsfontosságú	kulcsfontosságú	ADJ
elképzelés	elképzelését	NOUN
tendencia	tendenciát	NOUN
töretlen	töretlenül	ADJ
szenved	szenvedte	VERB
kezdeményezés	kezdeményezést	NOUN
mérkőzés	mérkőzések	NOUN
fák-ország	fák-országok	NOUN
tulajdonostárs	tulajdonostársát	NOUN
megfelelő	megfelelőnek	NOUN
tudomás	tudomásunk	NOUN
öcsi	öcsi	PROPN
egységes	egységesre	ADJ
műsor	műsorba	NOUN
szavazat	szavazatából	NOUN
találkozó	találkozóra	NOUN
felvétel	felvétel	NOUN
dél-amerika	dél-amerikában	PROPN
élelmiszer	élelmiszert	NOUN
képzeletszülte	képzeletszülte	ADJ
babiuc	babiucot	PROPN
vesztegel	vesztegeltek	VERB
steve	steve	PROPN
kifejezett	kifejezetten	ADJ
hagyomány	hagyománnyá	NOUN
szakasz	szakasznak	NOUN
belgrádi	belgrádi	ADJ
oszt	osztották	VERB
história	históriában	NOUN
szerencse	szerencsének	NOUN
tanulságos	tanulságosak	ADJ
szélesít	szélesíteni	VERB
henoch	henoch	PROPN
látvány	látványa	NOUN
vádolható	vádolható	ADJ
állíthat	állíthassa	VERB
tradicionalista	tradicionalisták	NOUN
jelen	jelené	NOUN
utal	utalják	VERB
tagad	tagadom	VERB
budejovice-i	budejovice-i	ADJ
furcsáll	furcsállja	VERB
hasznosít	hasznosítják	VERB
szavazattöbbség	szavazattöbbséggel	NOUN
névérték	névértékénél	NOUN
érzelem	érzelmeket	NOUN
férfiúi	férfiúi	ADJ
szerva	szervájával	NOUN
elérzékenyült	elérzékenyülten	ADJ
tölt	töltötték	VERB
sinicsi	sinicsi	PROPN
pont	pontként	NOUN
felhúzás	felhúzása	NOUN
rend	rendként	NOUN
mádl	mádl	PROPN
sajátosság	sajátosságai	NOUN
united	unitedet	PROPN
alakítás	alakításai	NOUN
operál	operálták	VERB
honi	honi	ADJ
jelentkező	jelentkező	NOUN
magánlevél	magánlevél	NOUN
betegellátás	betegellátás	NOUN
ki+fut	kifutottunk	VERB
cizellált	cizellált	ADJ
szabályoz	szabályozza	VERB
segít	segítette	VERB
kjetil	kjetil	PROPN
alkotmánykoncepció	alkotmánykoncepció	NOUN
akopjan	akopjan	PROPN
meg+szokik	megszoktam	VERB
általános	legáltalánosabb	ADJ
thaiföld	thaiföld	PROPN
mű	műve	NOUN
békefenntartó	békefenntartók	NOUN
megkérdőjeleződik	megkérdőjeleződik	VERB
1947.	1947.	ADJ
tisztogató	tisztogató	ADJ
össze+kap	összekapták	VERB
rész	részei	NOUN
valamikor	valamikor	ADV
program	programjába	NOUN
ügy	ügyeit	NOUN
marketingfeladat	marketingfeladatok	NOUN
biblical	biblical	PROPN
vezető	vezetőjének	NOUN
cég	cégnél	NOUN
olajmező	olajmező	NOUN
kód	kódja	NOUN
meg+hátrál	meghátrált	VERB
90.	90.	ADJ
állásajánlat	állásajánlataik	NOUN
front	frontról	NOUN
rádiófelvétel	rádiófelvételeink	NOUN
berendezés	berendezések	NOUN
kulturális	kulturális	ADJ
betöltő	betöltőinek	NOUN
kétmilliárdos	kétmilliárdos	ADJ
le+jár	lejárt	VERB
kobajasi	kobajasi	PROPN
kéz	kezéhez	NOUN
brent	brent	PROPN
operaházi	operaházi	ADJ
kérdés	kérdései	NOUN
elszármazott	elszármazott	ADJ
orbán-érdekeltségű	orbán-érdekeltségű	ADJ
y2k	y2k	NOUN
ezer	ezerrel	NUM
korlátoz	korlátozza	VERB
sikerül	sikerülne	VERB
perc	perceiben	NOUN
versenyképesség	versenyképesség	NOUN
hómaró	hómaró	NOUN
érzék	érzékem	NOUN
szakértő	szakértő	NOUN
mérték	mértékével	NOUN
testvér	testvére	NOUN
rövidzárlat	rövidzárlat	NOUN
riasztó	riasztó	ADJ
várpalota	várpalota	PROPN
likviditási	likviditási	ADJ
klasszikus	klasszikus	ADJ
nemkívánatos	nemkívánatos	ADJ
vásárol	vásárol	VERB
szenzáció	szenzációja	NOUN
1,19-es	1,19-es	ADJ
buffoszerep	buffoszerepeit	NOUN
növel	növelhette	VERB
élelmiszer-kereskedelmi	élelmiszerkereskedelmi	ADJ
muzsika	muzsika	NOUN
író-rendező	író-rendező	NOUN
sportbizottság	sportbizottságának	NOUN
megyei	megyeihez	ADJ
párt	pártokra	NOUN
fel+ír	felírták	VERB
szét+választás	szétválasztása	NOUN
pullmankocsi	pulmann-kocsi	NOUN
iskolabezárás	iskolabezárásokhoz	NOUN
részvény	részvényeit	NOUN
president	president	PROPN
visszavásárlás	visszavásárlása	NOUN
etienne	etienne	PROPN
kérve	kérve	ADV
növekedik	növekedett	VERB
által	általunk	PRON
jutarnji	jutarnji	PROPN
valótlan	valótlan	ADJ
ki+egyenlít	kiegyenlíteni	VERB
napirend	napirendjére	NOUN
árus	árusoktól	NOUN
kidolgozó	kidolgozói	NOUN
mérleg	mérlegének	NOUN
kanton	kantonra	NOUN
közlekedik	közlekedett	VERB
üldöző	üldözői	NOUN
termék	terméke	NOUN
övezet	övezet	NOUN
adóhivatal	adóhivatal	NOUN
faj	faj	NOUN
talál	találják	VERB
városvezetés	városvezetés	NOUN
hirdet	hirdettek	VERB
rom	romjain	NOUN
kommunikál	kommunikáljanak	VERB
többség	többségük	NOUN
vastag	vastagon	ADJ
alszik	aludt	VERB
melyik	melyik	PRON
ellenfél	ellenféllel	NOUN
nehézség	nehézségeit	NOUN
aranyos	aranyosabban	ADJ
egyforma	egyforma	ADJ
túlélő	túlélőt	NOUN
feliratú	feliratú	ADJ
étkezési	étkezési	ADJ
közeg	közegbe	NOUN
hóvihar	hóvihar	NOUN
törvénytervezet	törvénytervezetet	NOUN
telhető	telhetőt	NOUN
reálértékvesztés	reálértékvesztését	NOUN
hét-nyolc	hét-nyolc	NUM
keret	keretek	NOUN
exportáló	exportáló	ADJ
korrektség	korrektségen	NOUN
forgó	forgó	ADJ
segít	segít	VERB
árszint	árszintjét	NOUN
tulajdonít	tulajdonította	VERB
visz	vittek	VERB
segít	segítheti	VERB
védő	védőnek	NOUN
amely	amelyekben	PRON
magasztos	magasztos	ADJ
hivatal	hivatalban	NOUN
heinrich	heinrich	PROPN
perc	perccel	NOUN
társadalombiztosítási	társadalombiztosítási	ADJ
numizmatikai	numizmatikai	ADJ
lát	láthatjuk	VERB
hatóság	hatóságokra	NOUN
iparvédelem	iparvédelmet	NOUN
teniszezőnő	teniszezőnője	NOUN
gödöllő	gödöllőn	PROPN
licit	licitet	NOUN
méltó	méltóbb	ADJ
eladósodott	eladósodott	ADJ
önkorrekció	önkorrekcióra	NOUN
parkoló	parkolókkal	NOUN
kér	kérnie	VERB
atp-világbajnokság	atp-világbajnokság	NOUN
munkavállaló	munkavállaló	NOUN
néző	néző	NOUN
intézmény	intézményeket	NOUN
szabadul	szabadultak	VERB
el+törik	eltört	VERB
eredmény	eredményük	NOUN
tartás	tartásán	NOUN
nato	nato-ba	PROPN
kopint-datorg	kopint-datorg	PROPN
leírt	leírtak	NOUN
elfojtás	elfojtását	NOUN
gyorsvasút	gyorsvasút	NOUN
kormánycsapat	kormánycsapatok	NOUN
kormányjavaslat	kormányjavaslatokból	NOUN
művésznév	művésznevem	NOUN
vissza+von	visszavonta	VERB
kávébárlánc	kávébárláncot	NOUN
összekötés	összekötésekor	NOUN
meg+felel	megfelelt	VERB
lobog	lobogott	VERB
sajtóértesülés	sajtóértesülések	NOUN
megvéd	megvédte	VERB
gyorsvillamos	gyorsvillamossal	NOUN
levél	levelét	NOUN
alátervezés	alátervezésének	NOUN
bibical	bibical	PROPN
nachtjournal	nachtjournal	PROPN
kipróbálás	kipróbálása	NOUN
győzelem	győzelmet	NOUN
drágulás	drágulása	NOUN
feszült	feszültebbé	ADJ
elzárt	elzártaknak	ADJ
hagy	hagyták	VERB
láng	lángra	NOUN
csökken	csökkenhet	VERB
bíróság	bírósággal	NOUN
vétkes	vétkesek	NOUN
lengyel	lengyeleknél	NOUN
hágó	hágókat	NOUN
kettő	kettejük	NUM
sor	sora	NOUN
visszatelepülés	visszatelepülése	NOUN
együttlét	együttlétek	NOUN
19.	19.	ADJ
70-80	70-80	NUM
lead	leadták	VERB
jelző	jelzőt	NOUN
segítség	segítségéért	NOUN
elmélet	elméletet	NOUN
warner	warner	PROPN
kiskereskedelem	kiskereskedelemben	NOUN
el+tussol	eltussolja	VERB
kamaramű	kamaraművet	NOUN
korosztály	korosztályban	NOUN
gonosz	gonosz	ADJ
leírhatatlan	leírhatatlan	ADJ
meg+vizsgál	megvizsgálja	VERB
oszt	osztani	VERB
makacsság	makacsságán	NOUN
autó	autókat	NOUN
válság	válságban	NOUN
scott	scott	PROPN
alakít	alakítja	VERB
lát	látott	VERB
fönt	fönt	ADV
fölött	fölötte	PRON
pulitzer-emlékdíj	pulitzer-emlékdíj	PROPN
tetszik	tetszett	VERB
kereset	keresetének	NOUN
utasítás	utasításra	NOUN
hiánypótlás	hiánypótlásokat	NOUN
elfogadandó	elfogadandónak	ADJ
chironis	chironis	PROPN
szótár	szótára	NOUN
1,5-2	1,5-2	NUM
belgrád	belgrádba	PROPN
vele	velünk	PRON
szakvélemény	szakvélemények	NOUN
zene	zenéket	NOUN
kormánykoalíciós	kormánykoalíciós	ADJ
demszky	demszky	PROPN
reinhard	reinhard	PROPN
meg+old	megoldotta	VERB
cikk	cikke	NOUN
adófajta	adófajták	NOUN
évforduló	évfordulója	NOUN
30-i	30-i	ADJ
38,37	38,37	NUM
ami	amiből	PRON
készültség	készültségben	NOUN
hócsapda	hócsapdába	NOUN
19,5	19,5	NUM
lel	lelte	VERB
herendi	herendi	PROPN
folytatás	folytatását	NOUN
le+bonyolít	lebonyolítani	VERB
komponál	komponálhattam	VERB
gyülekezés	gyülekezést	NOUN
felvált	felváltaniuk	VERB
szerepel	szerepelt	VERB
aws	aws	PROPN
súlyhiány	súlyhiány	NOUN
megbénít	megbénította	VERB
gazdaság	gazdaságba	NOUN
kérdés	kérdése	NOUN
iránt	iránta	PRON
keveredik	keveredett	VERB
békés	békésen	ADJ
el+tűnik	eltűnt	VERB
készfizető	készfizető	ADJ
varsó	varsó	PROPN
pelikán	pelikán	PROPN
köt	kötöttek	VERB
terjeszkedés	terjeszkedést	NOUN
terem	teremnek	VERB
egzisztencia	egzisztenciája	NOUN
ki+végez	kivégeztek	VERB
csapat	csapatból	NOUN
kormánypárt	kormánypártok	NOUN
el+sül	elsül	VERB
békés	békés	PROPN
épít	építenék	VERB
réz	rezet	NOUN
zeneszerzői	zeneszerzői	ADJ
közkedvelt	közkedvelt	ADJ
emberfeletti	emberfeletti	ADJ
munkaerő	munkaerőért	NOUN
ásványkincs	ásványkincs	NOUN
százmillió	száz-millió	NUM
barca	barca	PROPN
67-56	67-56	NOUN
áringadozás	áringadozásai	NOUN
mlsz	mlsz-be	PROPN
maticni	maticni	PROPN
bezárás	bezárástól	NOUN
törzsközönség	törzsközönségünk	NOUN
szabad	szabadabbá	ADJ
kiépít	kiépíteni	VERB
tartás	tartása	NOUN
porto	portótól	PROPN
temet	temettek	VERB
tűz	tűzte	VERB
ingerült	ingerült	ADJ
pnb-s	pnb-s	ADJ
anyag	anyagok	NOUN
61,8	61,8	NUM
alakul	alakul	VERB
koszovó	koszovóra	PROPN
fél_óra	félóránként	NOUN
sajtótájékoztató	sajtótájékoztatóján	NOUN
hónap	hónapon	NOUN
siet	sietett	VERB
mű	művet	NOUN
érvényesítés	érvényesítése	NOUN
egymás	egymásnak	PRON
korhatár	korhatár	NOUN
szavazat	szavazat	NOUN
határ	határain	NOUN
15.	15-én	NOUN
tiszt	tisztét	NOUN
alkotás	alkotását	NOUN
népes	legnépesebb	ADJ
vesebeteg	vesebeteget	NOUN
határ	határára	NOUN
tábla	táblákkal	NOUN
ébredve	ébredve	ADV
batumi	batumiban	PROPN
téve	téve	ADV
ütem	ütem	NOUN
puszta	pusztáról	NOUN
be+fűt	befűtenek	VERB
biztonság	biztonságot	NOUN
évtized	évtized	NOUN
alapszabály	alapszabály	NOUN
szobor	szoborról	NOUN
minisztériumi	minisztériumi	ADJ
lobban	lobbantak	VERB
jogrendszer	jogrendszerrel	NOUN
frigyes	frigyes	PROPN
andrea	andrea	PROPN
tisztelet	tisztelettel	NOUN
találgat	találgatta	VERB
fia	fiára	NOUN
ízválaszték	ízválasztékot	NOUN
romlás	romlását	NOUN
knorr-bremse	knorr-bremse	PROPN
hónap	hónapjában	NOUN
kialakul	kialakulni	VERB
nyilatkozik	nyilatkozott	VERB
kancellár	kancellárénál	NOUN
fenn+tart	fenntartani	VERB
szociáldemokrata	szociáldemokratának	NOUN
labdarúgó-szövetség	labdarúgó-szövetség	NOUN
vizit	vizitje	NOUN
hiba	hibákba	NOUN
nézettség	nézettségének	NOUN
pepsicó	pepsicóval	PROPN
folytatott	folytatott	ADJ
harmonikus	harmonikus	ADJ
élet	életébe	NOUN
egyesítés	egyesítés	NOUN
álom	álmainak	NOUN
polgár	polgárokhoz	NOUN
bariton	bariton	NOUN
pilisszántó	pilisszántó	PROPN
továbbtanulás	továbbtanulás	NOUN
elkerül	elkerülje	VERB
globalizáció	globalizációt	NOUN
szerep	szerep	NOUN
csoport	csoportnak	NOUN
figyelem	figyelemmel	NOUN
terel	terelték	VERB
telik	tellett	VERB
utód	utódra	NOUN
bele+egyezik	beleegyezett	VERB
maradandó	maradandó	ADJ
síoktató	síoktatók	NOUN
amilyen	amilyen	PRON
információ	információi	NOUN
befolyásolhat	befolyásolhatja	VERB
számozott	számozott	ADJ
tétel	tételeket	NOUN
ópiumtermelés	ópiumtermelés	NOUN
abház	abházokhoz	NOUN
munkatárs	munkatársától	NOUN
gödrös	gödrös	PROPN
egyensúly	egyensúlyban	NOUN
ügyészség	ügyészségre	NOUN
megúszik	megúszták	VERB
beszámoló	beszámolóját	NOUN
elterjedés	elterjedése	NOUN
elsőfokú	elsőfokú	ADJ
törvény	törvénynek	NOUN
fülöp-szigeteki	fülöp-szigeteki	ADJ
gigantikus	gigantikus	ADJ
glamour	glamour	PROPN
titkosszolgálat	titkosszolgálatával	NOUN
fér	férhet	VERB
példakép	példaképnek	NOUN
terv	terveik	NOUN
értékelés	értékeléséhez	NOUN
irányítás	irányítás	NOUN
attraktivitás	attraktivitás	NOUN
meg+próbál	megpróbálnak	VERB
autonómia	autonómia	NOUN
zsolnay-díszváza	zsolnay-díszváza	NOUN
főhálózat	főhálózat	NOUN
gáz	gáz	NOUN
viselkedés	viselkedésén	NOUN
nyit	nyit	VERB
szám	számban	NOUN
néz	nézhetnek	VERB
lényeg	lényege	NOUN
fidesz-közeli	fidesz-közeli	ADJ
kihelyezés	kihelyezéseinek	NOUN
kutat	kutatott	VERB
ország	országainkat	NOUN
kampány	kampányának	NOUN
vallomás	vallomást	NOUN
helyre+áll	helyreállt	VERB
honvédség	honvédség	PROPN
be+mászik	bemásznak	VERB
megteremtés	megteremtésének	NOUN
vég	véget	NOUN
el+választ	elválassza	VERB
terület	területét	NOUN
vezérevezős	vezérevezős	NOUN
roma	romák	NOUN
meg+ér	megért	VERB
lesz	leszünk	AUX
nyelv	nyelven	NOUN
magas	magasak	ADJ
todt	todt	PROPN
nyom	nyomai	NOUN
tatár	tatár	PROPN
restancia	restanciája	NOUN
testület	testületében	NOUN
munkalehetőség	munkalehetőség	NOUN
fogság	fogságából	NOUN
végző	végző	ADJ
árnyék	árnyékát	NOUN
aukció	aukciójára	NOUN
támasztott	támasztott	ADJ
kivitel	kivitel	NOUN
279	279	NUM
vallomás	vallomásokat	NOUN
zavartalan	zavartalan	ADJ
karrierista	karrieristák	NOUN
ligája-mérkőzés	ligája-mérkőzésen	NOUN
ritka	ritka	ADJ
egyes-egyedül	egyes-egyedül	ADV
traktor	traktoron	NOUN
alsóház	alsóház	NOUN
intervallum	intervallum	NOUN
cirkalmas	cirkalmas	ADJ
kiadói	kiadói	ADJ
testvéri	testvéri	ADJ
észrevesz	észrevesz	VERB
emleget	emlegetni	VERB
lebontás	lebontásának	NOUN
szerelvény	szerelvényeket	NOUN
kettéválás	kettéválását	NOUN
ki+emel	kiemelték	VERB
negyed	negyedét	NUM
megnyirbálás	megnyirbálásához	NOUN
magyarország!	magyarország!	PROPN
indulat	indulatok	NOUN
érem	érmei	NOUN
ölt	ölti	VERB
kezdve	kezdve	ADV
mese	mesékre	NOUN
megismerkedés	megismerkedést	NOUN
előadás	előadással	NOUN
van	voltunk	VERB
közcélú	közcélú	ADJ
4-5.	4-5-én	NOUN
trajkovics-féle	trajkovics-féle	ADJ
szakember	szakembereik	NOUN
támadás	támadásokra	NOUN
meccs	meccs	NOUN
gesztus	gesztusokkal	NOUN
közép-kelet-európai	közép-kelet-európai	ADJ
zord	zord	ADJ
primitív	primitív	ADJ
előterjesztés	előterjesztésekor	NOUN
12,2	12,2	NUM
sun	sun	PROPN
súlyos	súlyosnak	ADJ
fizet	fizetni	VERB
mögötti	mögötti	ADJ
bűncselekmény	bűncselekményeket	NOUN
főnöki	főnöki	ADJ
muzsika	muzsikákkal	NOUN
szenvedő	szenvedő	ADJ
lesz	lehetne	VERB
konkurencia	konkurencia	NOUN
tárgy	tárgy	NOUN
elvégzett	elvégzett	ADJ
húz	húzná	VERB
földmozgás	földmozgás	NOUN
indítványoz	indítványozta	VERB
határozat	határozathoz	NOUN
elnök	elnökéét	NOUN
megfizetés	megfizetésére	NOUN
visz	vinni	VERB
korea	korea	PROPN
kiállítás	kiállítások	NOUN
utóbbi	utóbbiból	ADJ
zeneakadémista	zeneakadémistát	NOUN
semmiféle	semmiféle	DET
nap	napokig	NOUN
rekord	rekordjánál	NOUN
visszautal	visszautalták	VERB
tevékenykedik	tevékenykedik	VERB
nyilatkozik	nyilatkozni	VERB
elszigeteltség	elszigeteltség	NOUN
erősít	erősítsék	VERB
eu-tagállam	eu-tagállamokhoz	NOUN
jövedelemadó	jövedelemadó	NOUN
kötődik	kötődjön	VERB
más-más	más-más	DET
sakkasztal	sakkasztalhoz	NOUN
felemás	felemás	ADJ
állat	állatok	NOUN
szórakoztató	szórakoztató	ADJ
év	éveként	NOUN
operatív	operatívan	ADJ
triumfálás	triumfálásra	NOUN
viktor	viktornak	PROPN
felszolgál	felszolgálták	VERB
légkör	légkör	NOUN
részlet	részletét	NOUN
györgy	györgytől	PROPN
lép	léphettem	VERB
tenyér	tenyerükből	NOUN
megalázó	megalázónak	ADJ
sípálya	sípálya	NOUN
oniscsuk	oniscsuk	PROPN
feldolgozó	feldolgozóknak	NOUN
csodaketyere	csodaketyerék	NOUN
busz	busszal	NOUN
mentésirányítás	mentésirányítás	NOUN
szándékozik	szándékoznak	VERB
világ-	világ-	NOUN
engedmény	engedményeket	NOUN
élve	élve	ADV
meg+kísérel	megkísérelje	VERB
fedez	fedezni	VERB
tilt	tilt	VERB
polgár	polgárok	NOUN
látó	látó	ADJ
ilyenfajta	ilyenfajta	PRON
szóhasználat	szóhasználattal	NOUN
hely	helyek	NOUN
rendelkezik	rendelkeznek	VERB
könnyezik	könynyezett	VERB
megrendezés	megrendezésre	NOUN
szerződés	szerződésben	NOUN
krecz	krecz	PROPN
erejű	erejű	ADJ
korlátlan	korlátlanul	ADJ
engedett	engedett	ADJ
hatály	hatályában	NOUN
stratégia	stratégia	NOUN
színművészeti	színművészeti	PROPN
fonéma	fonémák	NOUN
meg+áll	megálltam	VERB
adó-	adó-	NOUN
csökkent	csökkenteni	VERB
bevált	bevált	ADJ
csatározás	csatározásokban	NOUN
optimizmus	optimizmus	NOUN
szabály	szabályaihoz	NOUN
árfolyam	árfolyamok	NOUN
meg+érkezik	megérkezni	VERB
törvénycsomag	törvénycsomagnak	NOUN
pénztáros	pénztárost	NOUN
hangzik	hangzanak	VERB
reálbér-növekedés	reálbér-növekedéssel	NOUN
szurkol	szurkolnak	VERB
át+megy	átmegy	VERB
menedzser	menedzserek	NOUN
rajzfilm	rajzfilmen	NOUN
maria	maria	PROPN
ernst	ernst	PROPN
meg+követel	megköveteli	VERB
kereslet	keresletre	NOUN
közlemény	közleményét	NOUN
enqvist	enqvistnek	PROPN
mezőgazdaság	mezőgazdaságot	NOUN
bár	bárjaiban	NOUN
poszt	posztot	NOUN
szervezet	szervezetet	NOUN
megosztottság	megosztottság	NOUN
1980	1980-ban	NUM
lényeges	leglényegesebb	ADJ
kiállítóterem	kiállítótermeket	NOUN
produkálva	produkálva	ADV
ki+foszt	kifosztania	VERB
apropó	apropóján	NOUN
megoldás	megoldására	NOUN
pályázat	pályázatból	NOUN
garázs	garázsba	NOUN
párosmérkőzés	párosmérkőzést	NOUN
karbonát	karbonát	PROPN
fenyegetés	fenyegetéssel	NOUN
előrehozatal	előrehozatalával	NOUN
tanácsa	tanácsához	PROPN
montenegrói	montenegróiak	NOUN
gipszminta	gipszminta	NOUN
mondhat	mondhatnak	VERB
tetszetős	tetszetősebb	ADJ
műszak	műszakjukat	NOUN
előbb-utóbb	előbb-utóbb	ADV
fel+nyit	felnyitottak	VERB
folytat	folytathatja	VERB
örvendő	örvendő	ADJ
figyelem	figyelmét	NOUN
halott	halottak	ADJ
csemely	csemely	PROPN
gondozás	gondozásában	NOUN
szesz-	szesz-	NOUN
főhadiszállás	főhadiszállásra	NOUN
ütem	üteme	NOUN
elmondott	elmondottakra	ADJ
elbeszélés	elbeszélésünk	NOUN
vonás	vonást	NOUN
felkészítő	felkészítő	PROPN
telekom	telekom	PROPN
fizetés	fizetést	NOUN
agresszió	agresszióra	NOUN
merénylet	merénylethez	NOUN
quality	quality	PROPN
tudható	tudható	ADJ
professzor	professzor	NOUN
fik-részvény	fik-részvényeit	NOUN
szép	legszebbik	ADJ
fortély	fortélyát	NOUN
felültervezés	felültervezése	NOUN
jut	jutni	VERB
szervez	szerveztek	VERB
nyakó	nyakó	PROPN
mello	mello	PROPN
intézet	intézet	NOUN
adós	adósok	NOUN
ember	embereket	NOUN
név	nevét	NOUN
felszólít	felszólította	VERB
remekmű	remekmű	NOUN
kovács	kovácsot	PROPN
üzenetrögzítős	üzenetrögzítős	ADJ
elemzési	elemzési	ADJ
éjszakai	éjszakai	ADJ
cimborál	cimborálna	VERB
szükség	szükségünk	NOUN
vezet	vezettek	VERB
álmatlanság	álmatlanságban	NOUN
bűnbocsánat	bűnbocsánathoz	NOUN
nagyban	nagyban	ADV
universum	universumnak	PROPN
tanár	tanárként	NOUN
sorol	sorol	VERB
főtanácsadó	főtanácsadójának	NOUN
utód	utódának	NOUN
törökország	törökországban	PROPN
gyógyszer	gyógyszer	NOUN
megfigyelés	megfigyelés	NOUN
tizenötszörös	tizenötszörösére	ADJ
miniszter	minisztereket	NOUN
kínálat	kínálatukkal	NOUN
feltétel	feltételként	NOUN
mindannyi	mindannyian	PRON
nyújthat	nyújthatnak	VERB
örökség	örökség	PROPN
nagyság	nagysága	NOUN
bevetés	bevetésével	NOUN
globalizált	globalizált	ADJ
vékás	vékás	PROPN
hírlap	hírlap	PROPN
pavilon	pavilon	NOUN
mindhárom	mindhárom	DET
lövés	lövését	NOUN
fel+szerelt	felszerelt	ADJ
ad	adná	VERB
atrocitás	atrocitások	NOUN
letöltött	letöltött	ADJ
reggeli	reggeli	ADJ
szeret	szerették	VERB
homok	homokját	NOUN
megelégedik	megelégedett	VERB
tisztességtelen	tisztességtelenek	ADJ
összetétel	összetétele	NOUN
főügyészség	főügyészség	PROPN
klub	kluboknak	NOUN
választ	választottam	VERB
üzletrész	üzletrészét	NOUN
fölvásárol	fölvásárolta	VERB
távozás	távozást	NOUN
rendezési	rendezési	ADJ
midibusz	midibuszokba	NOUN
fellelhető	fellelhető	ADJ
elfogadhatatlan	elfogadhatatlan	ADJ
bizottsági	bizottsági	ADJ
puha	puha	ADJ
edény	edényben	NOUN
kedvezőtlen	kedvezőtlenül	ADJ
használat	használata	NOUN
jármű	járműhöz	NOUN
megszűnő	megszűnő	ADJ
decentralizált	decentralizált	ADJ
10-12	10-12	NUM
főképpen	legfőképpen	ADV
lapzárta	lapzártánkkor	NOUN
megtilt	megtiltották	VERB
muszlim	muszlimok	NOUN
németh	németh	PROPN
főgonosz	főgonoszt	NOUN
megtestesítő	megtestesítője	ADJ
fel+függeszt	felfüggesztette	VERB
vehet	veheti	VERB
oldal	oldaláról	NOUN
központ	központjai	NOUN
söripar	söriparban	NOUN
rész	részein	NOUN
tapasztalat	tapasztalatot	NOUN
aids	aids-szel	NOUN
döntés	döntését	NOUN
megbízhatóság	megbízhatósággal	NOUN
minta	mintára	NOUN
merőben	merőben	ADV
dugó	dugóban	NOUN
jegyzék	jegyzékben	NOUN
közel	közelébe	NOUN
kölcsönöz	kölcsönzött	VERB
magasépítés	magasépítéssel	NOUN
gogh	goghra	PROPN
kormány-előterjesztés	kormány-előterjesztéssé	NOUN
produkció	produkciók	NOUN
kármán	kármán	PROPN
sorol	sorolja	VERB
harc	harca	NOUN
rehabilitáció	rehabilitációja	NOUN
szendvics	szendvicsek	NOUN
átlagos	átlagosnál	ADJ
makk	makk	PROPN
felelősség	felelősségre	NOUN
