lemma	form	pos
נייטליין	נייטליין	PROPN
_	קסמה	_
חבילה	חבילה	NOUN
נאבק	יאבקו	VERB
_	ב27	_
_	בפנגאב	_
_	ההתקפי	_
_	כנכס	_
שרירותי	שרירותית	ADJ
_	והורחבו	_
פטריוטי	פטריוטי	ADJ
_	הנאסף	_
קש	קשי	NOUN
נלווה	נלווה	VERB
_	ואיי	_
קשר	קשרה	VERB
_	כיאה	_
_	ומתפוררת	_
_	השתייה	_
_	הסלט	_
_	שתפסה	_
_	והרפובליקאים	_
אריס	אריס_	NOUN
ברקת	ברקת	PROPN
_	בדקירות	_
_	בנפשו	_
תפאורן	תפאורנית	NOUN
5.5	5.5	NUM
_	ב004	_
רפובליקני	רפובליקאיים	ADJ
התאכזב	התאכזב	VERB
שלייה	שליה	NOUN
איפסוויץ	איפסוויץ	PROPN
מורלו	מורלו	PROPN
_	והציצו	_
_	הכללים	_
_	ויקיים	_
מיושן	מיושנות	ADJ
שבעת	שבעת	NUM
אכזב	איכזבו	VERB
הונח	הונחו	VERB
נבדק	נבדקה	VERB
_	במנוחה	_
_	ומתלמידי	_
זרות	זרות_	NOUN
סושו	סושו	PROPN
הזדהה	מזדהות	VERB
_	הצבתו	_
התחיה	התחיה	PROPN
אזביו	אזביו	PROPN
זרם	זרמים	NOUN
_	וא.ס.	_
_	ולקידום	_
_	הכדורגלנים	_
_	וצמצמו	_
_	מאימוני	_
נעלם	ייעלם	VERB
_	למכללות	_
נשכח	נשכח	VERB
הבריק	הבריק	VERB
_	בכיור	_
_	שכיהנתי	_
הוטרד	הוטרד	VERB
יהייה	יהייה	VERB
_	המשתכרים	_
החזר	החזרים	NOUN
התחזה	מתחזה	VERB
סיבך	סיבכה	VERB
_	מיצרי	_
_	ופולחן	_
_	וקבוצות	_
השתכנע	להשתכנע	VERB
_	שיפעל	_
קטל	קטל	NOUN
_	"כבג""ץ"	_
כינה	כינו	VERB
התלבש	להתלבש	VERB
_	ומאז	_
ליווה	ליווית	VERB
75.90	75.90	NUM
_	מאלף	_
_	ברוגז	_
_	שדברו	_
שוחרר	ישוחררו	VERB
_	וסרגיו	_
_	שהורגל	_
_	קבילותן	_
_	טבעה	_
נדרש	נדרשים	VERB
הושלך	הושלכה	VERB
_	מ007	_
_	העכור	_
_	מצרכי	_
נחטף	נחטפת	VERB
צדק	צודקת	VERB
בוצע	בוצע	VERB
מלחין	מלחין	NOUN
_	שיתמיד	_
שכן	שוכנות	VERB
_	כשמחממים	_
סולסל	מסולסלות	VERB
_	ומוצריו	_
העביר	העבירו	VERB
_	וכיבושיהם	_
_	התריסים	_
_	שליטא	_
משכן	משכנות	NOUN
חלוק	חלוקי	NOUN
_	הסיעות	_
שפיות	שפיות	NOUN
פרבר	פרבר	PROPN
_	ומזג	_
עמידות	עמידות_	NOUN
תפוז	תפוזים	NOUN
_	וכתשלום	_
_	המולדת	_
נשמה	נשמה_	NOUN
_	וראויות	_
_	במיבצע	_
_	"ל""שפיגל"	_
חתם	חתומות	VERB
מחזור	מחזורי	NOUN
מגי	מגי	PROPN
החתים	להחתימו	PROPN
הביא	הבאנו	VERB
צמצם	מצמצמת	VERB
עמל	עמלו	VERB
_	בהנהלתה	_
_	מחלון	_
_	וויליאמס	_
_	ופלסטיק	_
_	שתתכנס	_
כיבד	מכבד	VERB
תיאם	לתאם	VERB
_	כבסיס	_
פורנוגרפי	פורנוגראפיים	ADJ
_	שהזמינה	_
שיעשע	לשעשע	VERB
התעצם	מתעצמת	VERB
_	מנסיעה	_
סיני	סיניות	ADJ
חריג	חריגות	ADJ
_	עלייתו	_
_	בעדה	_
_	האופי	_
לטיני	לטיניות	ADJ
נגע	נגעו	VERB
דלאמונטיין	דלאמונטיין	PROPN
_	המגבלות	_
_	התרחבותו	_
סבל	תסבול	VERB
_	הסקלופיני	_
_	האבנים	_
סטנדרדיים	סטנדרדיים	ADJ
עתיקות	עתיקות	NOUN
_	בהתערבות	_
_	הבאס	_
_	ההליכים	_
_	המרד	_
מדרחוב	מדרחוב	NOUN
הופכין	הופכין	NOUN
לובי	לובי	NOUN
בקורת	בקורת	NOUN
_	בחירתה	_
מצרי	מצריים	ADJ
משורר	משוררים	NOUN
השחית	להשחית	VERB
_	הפרשיות	_
_	שפגע	_
הושבע	יושבע	VERB
_	והביצוע	_
פאנאצאיקי	פאנאצאיקי	PROPN
_	הפריסה	_
התבייש	נתבייש	VERB
_	בנויהאוזר	_
_	זעמו	_
אפיק	אפיק	PROPN
זירו	זירו	PROPN
שחיקה	שחיקת	NOUN
_	מהתקפים	_
שירות	שירותי	NOUN
_	והחרימו	_
_	ובמוות	_
הרגיע	מרגיע	VERB
_	בהפריית	_
_	האקמה	_
_	"ש""אפשר"	_
אברנאתי	אברנאתי	PROPN
_	בהתייעצויות	_
_	ממנהיגיה	_
_	שלאורם	_
_	לתומנו	_
פסימי	פסימית	ADJ
97125480	97125480	NUM
_	והפוליטיקה	_
_	ומין	_
_	בתפקידך	_
_	מהפוליטיקה	_
נשימה	נשימה	NOUN
_	המרירות	_
_	ל21	_
זיגוג	זיגוג	NOUN
_	ואב	_
גאלטאסראי	גאלטאסראי	PROPN
_	במותם	_
_	לממשלות	_
התמוטטות	התמוטטות_	NOUN
_	לדוגמא	_
_	וילדיהם	_
התפעל	להתפעל	VERB
נמשך	נמשכה	VERB
תמים	תמימי	ADJ
דקר	דקרו	VERB
_	מהעצים	_
_	שהתייבשו	_
_	כשההוצאה	_
כנגד	כנגד_	ADP
_	המאניירות	_
נבון	נבון	ADJ
_	מצביעיו	_
_	בהישג	_
חרארדו	חרארדו	PROPN
_	הגנתה	_
_	המוצר	_
_	לפקודת	_
_	לתאולוגיה	_
_	כדונם	_
הריע	הריע	VERB
_	בשלשה	_
_	שקוע	VERB
_	כמקצועות	_
קיצץ	יקצץ	VERB
_	השלושים	_
_	סרגלים	NOUN
_	התבונה	_
איכותי	איכותי	ADJ
_	הפריון	_
01.00	01.00	NUM
_	לעצמאותה	_
הציע	יציעו	VERB
_	הנצחית	_
_	התעשייתיים	_
סגולה	סגולה	PROPN
_	ומארק	_
_	החבילה	_
_	כעדותו	_
_	וסן	_
תפס	תופסים	VERB
סורי	סורית	ADJ
_	האתרים	_
25.11	25.11	NUM
_	משגרת	_
נבלע	נבלעת	VERB
516	516	NUM
_	הטמונים	_
טפח	טפחה	VERB
נפרד	נפרדנו	VERB
שקית	שקית	NOUN
_	ומוליכים	_
הניב	מניבה	VERB
מנשנגלדבאך	מנשנגלדבאך	PROPN
_	ועוברים	_
נאדירה	נאדירה	PROPN
חינך	מחנך	VERB
רומה	מרומה	VERB
_	שהתנגדה	_
_	הסיטונאית	_
התפזר	התפזרו	VERB
מיכה	מיכה	PROPN
_	לחוויות	_
_	וארז	_
כינה	כינים	NOUN
נתרם	נתרמים	VERB
מגבלה	מגבלה	NOUN
שוכר	שוכרים	NOUN
_	שבמקרים	_
תר	לתור	VERB
_	תפוצתה	_
_	קפידבינממשלתו	_
_	במוקד	_
_	ההווה	_
_	הידית	_
_	שייערכו	_
_	שהצליחו	_
_	שישלימו	_
נץ	ניצי	NOUN
_	צרכיה	_
התאמת	תתאמת	VERB
_	סיסמתו	_
מדעי	מדעית	ADJ
דלאנו	דלאנו	PROPN
_	מהלכיו	_
מוסד	מוסד_	NOUN
ניגן	ניגן	VERB
_	ובישיבה	_
חידש	חידשו	VERB
_	שבעיני	_
_	והתרכזו	_
_	הממשלתי	_
הושלך	מושלכות	VERB
_	בתקיפה	_
נותח	נותח	VERB
שיפר	משפר	VERB
אולימפיה	אולימפיה	PROPN
_	ללימודי	_
_	שהאיבה	_
גרר	גורר	VERB
_	שמעולם	_
_	לאב	_
_	בקאן	_
_	הרגיש	_
_	באסיפת	_
_	לאולמות	_
גוטפריד	גוטפריד	PROPN
_	ורמון	_
התריע	התריע	VERB
חיכה	חיכה	VERB
ניכה	ינכו	VERB
_	המחליף	_
איתיחאד	איתיחאד	PROPN
נחש	נחש	NOUN
_	ביישומה	_
נגמר	להיגמר	VERB
_	פאנטום	NOUN
_	שהוצגה	_
_	לנתבעים	_
_	והזוועה	_
_	בהרי	_
סקירה	סקירה	NOUN
_	ללורה	_
_	ויוחרף	_
אזרחי	אזרחיים	ADJ
_	הנהנים	_
_	פאי	NOUN
_	ואמריקאיות	_
מתיאוס	מתיאוס	PROPN
_	שברוב	_
הפיק	מפיקה	VERB
הכזיב	תכזיב	VERB
פטור	פטורים	NOUN
הונגרי	הונגרים	ADJ
_	למציאות	_
בול	בול	NOUN
מאוחד	מאוחדות	ADJ
_	שגורביץ	_
_	ש22חת	X
_	הניו	_
_	וסירב	_
_	ותומכי	_
_	שיני	_
_	ומקומו	_
טולוז	טולוז	PROPN
_	ומפיו	_
סכר	סכר	NOUN
_	האדירים	_
רעיל	רעילים	ADJ
29	29	NUM
_	גלומות	VERB
_	שלצד	_
_	שאוקטביו	_
_	האידיאולוגי	_
_	הקדמי	_
קוונט	קוונטים	NOUN
ירמיהו	ירמיהו	PROPN
הותקף	הותקפו	VERB
_	הבירורים	_
הושלם	מושלמות	VERB
_	במכשור	_
_	ורואים	_
_	ובעשבי	_
מוקסין	מוקסין	PROPN
כהניסט	כהניסטים	NOUN
עלות	עלויות	NOUN
_	המכתבים	_
_	וגורם	_
_	הרותחים	_
_	חובתם	_
ברסלב	ברסלב	PROPN
מגלומני	מגאלומאנית	ADJ
קהילה	קהילת	NOUN
חולץ	חולצי	NOUN
עניין	עניין_	NOUN
רובה	רובים	NOUN
נגבה	נגבה	PROPN
_	מהפסקה	_
פרשנות	פרשנות	NOUN
_	נבוך	VERB
הוטל	תוטל	VERB
קצבי	קצבית	ADJ
_	להתפטרות	_
_	באשתו	_
005	005	NUM
_	לעשיית	_
_	הסובסידיה	_
_	ובעמו	_
_	מהעץ	_
דורבן	דורבנות	NOUN
התעורר	מתעוררות	VERB
_	"ו""פאנטום"	_
_	הזוהר	_
_	ומתפשט	_
_	לתוקפנות	_
ליזר	ליזר	PROPN
_	התיסכול	_
_	והולכות	_
_	שננחל	_
_	כשהתחילו	_
_	לכ65	_
_	מהקלפיות	_
3,512	3,512	NUM
_	ונאור	_
לכד	ילכדו	VERB
גרעיני	גרעינית	ADJ
_	וחוללה	_
_	שישתמשו	_
_	ב3291	_
_	שהנחנו	_
קוסיגה	קוסיגה	PROPN
מרובה	מרובים	ADJ
_	בכללים	_
דרורי	דרורי	PROPN
_	שהעיצומים	_
_	מסיטואציות	_
בידר	מבדרת	VERB
_	מאמרך	_
_	הנובלה	_
_	בעולמנו	_
_	והכלכלית	_
_	כשהוחלט	_
אריס	אריס	NOUN
_	האקטוארי	_
חדיש	חדישות	ADJ
קפתמונה1	קפתמונה1	X
התחרה	מתחרה	VERB
_	האלמנטרי	_
_	שעלולים	_
מצוטט	מצוטטות	ADJ
_	התענוגות	_
_	האומה	_
הפוגה	הפוגה	NOUN
_	מנוחתי	_
_	בשוער	_
_	בהתארגנות	_
_	"ה""לוס"	_
התמחה	התמחתה	VERB
_	לאוטובוס	_
_	המטילה	_
_	וזכאי	_
_	וירו	_
התגבש	מתגבשים	VERB
שבת	שבת_	NOUN
_	שקרנו	_
גימראש	גימראש	PROPN
שפיגלר	שפיגלר	PROPN
הוקטן	יוקטנו	VERB
_	ושיא	_
המקס	מקס	PROPN
_	העדויות	_
_	המילואים	_
_	למעצמה	_
_	רנסאנס	NOUN
נוסף	נוספה	VERB
הטריד	הטרידה	VERB
_	הסיפוח	_
_	ב19.90	_
גזאטי	גזאטי	PROPN
_	לפרטי	_
_	קש	NOUN
_	שחסרים	_
_	בדירתם	_
_	ובולט	_
_	לדינמיט	_
נהנה	נהנית	VERB
שלח	תשלח	VERB
_	הכישורים	_
יריעה	יריעתך	NOUN
_	בשן	_
_	ובנק	_
היטמעות	היטמעות	NOUN
_	המטוסים	_
תסבוכת	תסבוכת	NOUN
_	בכלכלת	_
_	בחושים	_
בקע	בוקע	VERB
_	ועין	_
יוסר	מיוסרים	VERB
_	"ע""א"	NOUN
_	הספקן	_
טס	יטוס	VERB
_	ולהטיל	_
עצרת	עצרות	NOUN
דלדול	דלדול	NOUN
נצרות	נצרות	NOUN
עמסי	עמסי	PROPN
ציטוט	ציטוטים	NOUN
_	המדומיים	_
_	להבנת	_
_	ושמירה	_
_	הסוחר	_
_	ובנאומיו	_
פרוטסטנטי	פרוטסטנטים	ADJ
_	וכמוהו	_
מוארך	מוארכת	ADJ
זיכיון	זכיון	NOUN
_	מיריבו	_
_	המרכזייה	_
_	שהחזיר	_
תפר	תפר	NOUN
ועידה	וועידת	NOUN
עיוני	עיוניות	ADJ
_	החשד	_
אלתור	אלתור	NOUN
_	המייגע	_
זכר	זכורה	VERB
_	כמקום	_
גרבר	גרבר	PROPN
_	הדחיסות	_
מרוסק	מרוסקים	ADJ
הכה	היכו	VERB
_	וטכניקות	_
_	והחנות	_
כירורגים	כירורגים	NOUN
_	בתיירות	_
_	בנאליות	ADJ
שיער	שיער_	NOUN
_	וההון	_
_	שהתקיימו	_
קנה	קניתי	VERB
הרסני	הרסני	ADJ
ענן	עננים	NOUN
_	בפרקים	_
709	709	NUM
ראלף	ראלף	PROPN
ביב	ביבים	NOUN
_	הנאמנים	_
הונצח	מונצח	VERB
_	בתוקפו	_
כיאם	כיאם	PROPN
_	לנזירות	_
_	שפתם	_
מרחב	מרחבי	NOUN
_	ותנועות	_
שיבוץ	שיבוצים	NOUN
_	שמעצם	_
צוות	צוותים	NOUN
_	מטרותיו	_
הורכב	מורכבות	VERB
בלע	בולעות	VERB
מפלצת	מפלצות	NOUN
_	העסקיות	_
הרוויח	מרוויחה	VERB
הנפה	הנפת	NOUN
_	ועשרות	_
_	משש	_
_	מ521	_
מחה	מחו	VERB
הולנדי	הולנדיים	ADJ
_	ברכישת	_
פורר	מפוררת	VERB
_	והצפויים	_
ביטל	מבטל	VERB
_	והתגייס	_
_	שמספרם	_
_	לזירוז	_
רדף	רדפו	VERB
סחף	סוחף	VERB
_	לסחרור	_
_	החיונית	_
_	ובקשרי	_
_	פועליהם	_
_	ולמשק	_
_	שבפי	_
הואפל	מואפל	VERB
פרגן	יפרגנו	VERB
_	בקווי	_
מימש	מימש	VERB
בלוטה	בלוטות	NOUN
_	ולפרקים	_
נע	ינוע	VERB
_	והכדור	_
_	בהכנותיו	_
5.11.90	5.11.90	NUM
אטם	לאוטמן	PROPN
_	לתחומיו	_
_	הנלווה	_
_	שאיבדו	_
_	ששואלים	_
_	ב23.90	_
חמק	חמקו	VERB
דייל	דייל	NOUN
_	שהתרשם	_
הביע	יביעו	VERB
_	ומעדיף	_
הציע	מציעות	VERB
שבר	שבר_	NOUN
דליל	דליל	ADJ
_	ייתלוו	VERB
_	אוריאה	NOUN
_	שפנו	_
נישואין	נישואין_	NOUN
_	והשיג	_
הושלם	תושלם	VERB
_	ופיסיות	_
עשירי	עשירי	NUM
_	החשבונאית	_
_	למזון	_
716	716	NUM
_	גרסתו	_
_	הדגלים	_
_	שוועדת	_
_	ל1.9	_
טפלל	לטפלל	VERB
_	בשגרירות	_
_	למצבנו	_
_	וכדורי	_
בבראדפורד	בראדפורד	PROPN
_	שנבעטה	_
מובחר	מובחרות	ADJ
_	וחוקרים	_
_	שחרש	_
התאכסן	תתאכסן	VERB
_	מחוטי	_
_	שיסורו	_
_	והעושר	_
_	במלחה	_
_	לאמן	_
_	בכדור	_
אידיאולוגי	אידיאולוגיים	ADJ
_	מהנמוכות	_
רמס	לרמוס	VERB
_	הסימנים	_
3,001	3,001	NUM
_	המבחנים	_
הקפדה	הקפדה_	NOUN
_	ובצאתם	_
החמיר	החמירה	VERB
_	בחוזר	_
_	בפאב	_
_	וסגני	_
_	בכהונתו	_
מיתי	מיתית	ADJ
_	הפלשתינאית	_
_	שהופכים	_
_	להצבתם	_
_	שהכנסתו	_
דנדיק	דנדיק	PROPN
יעץ	יעץ	VERB
מוכרח	מוכרחה	AUX
_	עלותו	_
_	עמי	_
_	שכינס	_
_	ושהפלילו	_
_	ובדרך	_
_	מהמעצר	_
_	והחוקים	_
מצחיקן	מצחיקנים	NOUN
38.27	38.27	NUM
נשכח	נשכחים	VERB
_	המונגולי	_
_	עיניה	_
חשף	חשפתי	VERB
קיימברידג	קיימברידג	PROPN
_	למנוחה	_
_	מאבן	_
_	מהיריות	_
_	בתיגרה	_
יושב	יושבי	NOUN
_	ניצחונה	_
עברי	עברי	PROPN
טריטוריאלי	טריטוריאלי	ADJ
נבחר	ייבחרו	VERB
אנריקה	אנריקה	PROPN
איוואן	איוואן	PROPN
נמרץ	נמרצת	ADJ
נדחה	נדחו	VERB
_	והבנות	_
_	המיושנת	_
דעך	דעכה	VERB
_	בעכברים	_
_	וגורדון	_
_	שיאו	_
מדריך	מדריכים	NOUN
טלוויזיוני	טלוויזיוניים	ADJ
סירב	יסרב	VERB
_	והמחנה	_
חדיש	חדישה	ADJ
_	הנדיבה	_
_	שמרביתם	_
פצע	פצעי	NOUN
_	לקורבנות	_
גירה	מגרה	VERB
לכיש	לכיש	PROPN
חליפה	חליפות	NOUN
יחדיו	יחדיו	ADV
נפגע	נפגעת	VERB
_	למשחקי	_
גבלס	גבלס	PROPN
_	המיסים	_
מוט	מוטות	NOUN
_	הבטחון	_
_	השכיחה	_
_	בעונשו	_
זנח	זונח	VERB
_	שנסיבות	_
גלובלי	גלובלית	ADJ
טטרינפורם	טטרינפורם	PROPN
_	המוטלים	_
_	שביתת	X
הרעיל	להרעיל	VERB
_	הסטטיסטיקה	_
אילץ	יאלץ	VERB
עמיאל	עמיאל	PROPN
דומאס	דומאס	PROPN
_	במחזה	_
_	מתחושת	_
הבקיע	הבקיעו	VERB
_	שדיק	_
_	מהמחיר	_
באנפילד	אנפילד	PROPN
_	הרעבתניות	_
_	שבבעלות	_
מזוודה	מזוודה_	NOUN
הסתגר	הסתגר	VERB
תקלה	תקלה_	NOUN
_	והשליטו	_
התגורר	התגוררו	VERB
_	מהוכחת	_
_	ולשגשג	_
ריקוד	ריקודים	NOUN
שאף	שואפות	VERB
תכנן	מתכנן	VERB
_	מלחמתה	_
_	והמדינתיים	_
_	משומעיו	_
_	שמכרו	_
_	בישובים	_
נהג	נהגת	VERB
שקוראווי	שקוראווי	PROPN
יגע	יגע	ADJ
_	ושעל	_
מאהב	מאהבים	NOUN
_	שיום	_
_	נכונותה	_
_	לצרכנים	_
אנס	אנס	VERB
_	לימודיו	_
שווייץ	שוייץ	PROPN
סיאול	סיאול	PROPN
ליליאן	ליליאן	PROPN
חנק	חנק	NOUN
שקרוקה	שקרוקה	PROPN
_	ולנדאו	_
מת	תמות	VERB
חצי	חצאי	NOUN
_	ופרגמטיים	_
רדף	רודפים	VERB
_	וממלא	_
בלטמן	בלטמן	PROPN
_	שהמבנה	_
לייקס	לייקס	PROPN
_	בסיני	_
_	שבימים	_
התנסה	התנסה	VERB
מוזיקלי	מוסיקלית	ADJ
לפנים	לפנים	ADV
דבורה	דבורה	PROPN
_	לפרשה	_
הרבה	הירבתה	VERB
התבטאות	התבטאויות	NOUN
לבד	לבדה	ADV
מרק	מרקים	NOUN
נתיבה	נתיבות	NOUN
_	מהקרב	_
סטה	סטה	VERB
מכניזם	מכניזם	NOUN
אמיס	אמיס	PROPN
אנסמבל	אנסמבל	PROPN
_	לשוויץ	_
_	היוונית	_
בכייה	בכייה	NOUN
_	שטואטאו	_
ספרדי	ספרדי	NOUN
שודד	שודד	NOUN
_	בתמונה	_
התקמר	מתקמר	VERB
גלוי	גלויות	ADJ
הבקיע	מבקיעים	VERB
_	הפן	_
התאפשר	מתאפשרת	AUX
נוטרל	נוטרלה	VERB
נע	ינועו	VERB
_	ללימודים	_
_	משבעה	_
הפגין	מפגין	VERB
_	לרבבות	_
_	בטאקומה	_
זיהה	לזהותם	VERB
שצף	שצף	NOUN
טרייסי	טרייסי	PROPN
_	בקהילייה	_
_	הצבוריים	_
_	שהשימוש	_
בלש	בלשים	NOUN
פשיסטי	פאשיסטי	ADJ
_	ותמורתם	_
ויתקון	ויתקון	PROPN
_	שבממשלה	_
הרץ	הרץ	PROPN
כיסה	מכסים	VERB
_	לפירעון	_
פזיז	פזיזים	ADJ
אקטיבי	אקטיוויות	ADJ
_	וחורחה	_
טופר	טפר	NOUN
אוברקוביץ	אוברקוביץ	PROPN
_	וטכני	_
דום	דום	NOUN
_	המסעדן	_
_	ולתוכם	_
_	הבשיתוף	_
_	ומצטרפות	_
השעיה	השעיה	NOUN
איל	איל	NOUN
_	למשפחות	_
1942	1942	NUM
32.3	32.3	NUM
_	ומגובבים	_
_	שנחתך	_
_	שיספר	_
מפגע	מפגע	NOUN
_	להוצאתו	_
התגבש	התגבש	VERB
הסכים	יסכימו	VERB
מעורער	מעורערת	ADJ
_	המיובאת	_
הפתיע	מפתיעות	VERB
אנוטוניוס	אנוטוניוס	PROPN
ירק	ירק	VERB
הגביל	הגבילו	VERB
דודא	דודאים	NOUN
617	617	NUM
_	הרנסאנס	_
הולם	הולמות	ADJ
_	עתודותיהן	_
_	שההיסטוריה	_
מונטריאול	מונטריאול	PROPN
_	ומושלי	_
תמך	תמכה	VERB
_	שיביאו	_
סגרירי	סגרירי	ADJ
_	שיעברו	_
מעט	מעטות	ADJ
_	לאספקת	_
חלמונית	חלמונית	NOUN
_	הנעליים	_
_	ולקרן	_
_	ויסייע	_
תכנן	תיכננו	VERB
שיכל	שיכל	VERB
_	ומהסתמיות	_
דטארי	דטארי	PROPN
_	האמן	_
מזג	מזג_	NOUN
מרווה	מרווה	NOUN
שאננות	שאננות	NOUN
_	בחיבה	_
_	התהלוכה	_
_	ברכבת	_
פילג	לפלג	VERB
חמקמק	חמקמקה	ADJ
_	שענתה	_
השג	השגי	NOUN
_	ללבותיהן	_
_	הסאנס	_
_	ובאוסטריה	_
_	הבחינות	_
מיץ	מיץ	NOUN
_	מניהול	_
_	ולשון	_
_	מהסכום	_
כדורסלן	כדורסלנים	NOUN
החלים	מחלים	VERB
שמורה	שמורות	NOUN
פקידה	פקידות	NOUN
_	היאכטות	_
_	הגולמי	_
_	מהצרכים	_
_	הכתבים	_
7191	7191	NUM
_	כורחה	_
_	במשכנתא	_
קליפה	קליפה	NOUN
_	בגליל	_
מרילינה	מרילינה	PROPN
תחנה	תחנה_	NOUN
לסלאח	סלאח	PROPN
_	שנבנה	_
פיתוי	פיתוי	NOUN
_	ממהלכים	_
התערערות	התערערות	NOUN
שיכור	שיכורים	ADJ
_	בריאד	_
אלמוניות	אלמוניות	NOUN
נדיר	נדירות	ADJ
ברומיץ	ברומיץ	PROPN
מרקם	מרקמי	NOUN
שכנע	שכנע	VERB
_	מאימת	_
_	שארצות	_
_	השידוך	_
הטביע	הטביע	VERB
אובייקטיבי	אובייקטיווי	ADJ
_	ותפקוד	_
_	בשוטרים	_
מתיקות	מתיקות	NOUN
גייyyד%ת	גיי.	PROPN
גוברין	גוברין	PROPN
זעיר	זעיר	ADJ
הפנה	יפנו	VERB
ישימון	ישימון	NOUN
ליובושיץ	ליובושיץ	PROPN
רגיסטר	רגיסטר	PROPN
_	ממשרדו	_
מדבקה	מדבקת	NOUN
_	ליחידים	_
_	לזרא	_
_	מיכולת	_
_	שחזרה	_
השפיע	משפיעה	VERB
יאוש	יאוש	NOUN
_	והחזירו	_
_	ולמנהיגי	_
_	היפלטותם	_
_	ועבדה	_
_	והמשיכו	_
_	מ08	_
ניצב	ניצבת	VERB
_	בסכינים	_
_	בסייף	_
צמחייה	צמחיית	NOUN
_	ושוקולד	_
מאחרי	מאחרי	ADP
בעייתי	בעייתיות	ADJ
ניקר	מנקרות	VERB
_	התפוחים	_
_	הקשים	_
לכה	לכה	NOUN
סילוק	סילוק	NOUN
_	ופנסיונר	_
הגליאנית	הגליאנית	ADJ
_	בהורים	_
_	והזכירו	_
_	בגואטמאלה	_
_	הממוקם	_
כהלכה	כהלכה	ADV
השיג	ישיגו	VERB
_	חוקיו	_
_	קפידבינהעיתון	_
_	הפתקים	_
_	מבדיקות	_
_	כסנאטור	_
_	ביומו	_
שוקרון	שוקרון	PROPN
_	הפקולטות	_
_	המחלקים	_
_	שנכפתה	_
_	רכבו	_
_	והמנחה	_
רוכל	רוכלים	NOUN
_	ולפרסם	_
_	לעובדות	_
צנע	צנע	NOUN
ביורוקרטי	ביורוקרטית	ADJ
_	בטחונם	_
_	והחקירה	_
_	לסוג	_
כתם	כתמי	NOUN
_	"ב""כך"	_
_	"מ""ציפיות"	_
_	המשעשעות	_
_	הכתובים	_
גבולי	גבולית	ADJ
_	ומסעדה	_
_	הסנאט	_
_	הצרים	_
_	הפציעות	_
התנצל	התנצל	VERB
_	המפורשים	_
_	שחקניו	_
_	לדור	_
_	שיריבה	_
_	האמצעי	_
_	שסוכם	_
התנפלות	התנפלות	NOUN
אמפירי	אמפירית	ADJ
נרצח	נרצחים	NOUN
פטנט	פטנטים	NOUN
סטה	סטתה	VERB
_	מבעיטות	_
_	בתקופות	_
פיתוח	פיתוחים	NOUN
_	סגירתם	_
התעמל	מתעמלות	VERB
ניאות	ניאותו	VERB
נלחם	נלחמים	VERB
_	כבת	_
_	בזווית	_
_	ששיחות	_
_	והמפוארים	_
חולף	חולפת	ADJ
_	ולהיקבר	_
ייב	ייב	PROPN
סינג	סינג	PROPN
_	ומוגדל	_
שופכין	שופכין	NOUN
פרדסנות	פרדסנות	NOUN
עיתוי	עיתוי_	NOUN
_	לדוכנים	_
_	שמזכיר	_
_	ובימי	_
מבחן	מבחן_	NOUN
_	לקצינים	_
_	ובמסע	_
_	שתתחזה	_
_	וייעוץ	_
_	וראשונה	_
_	להגות	_
יריעה	יריעות	NOUN
_	במשחקיה	_
_	המולטי	_
_	הערכתם	_
_	השדים	_
בילה	בילה	VERB
וסטריס	וסטריס	PROPN
117	117	NUM
_	איכותם	_
_	ומכרים	_
קלוף	קלופים	ADJ
_	בפרגו	_
_	כמאכזב	_
התגלגל	להתגלגל	VERB
_	שהיקפו	_
כואב	כואבות	ADJ
הנץ	הנץ	PROPN
אנגלו	אנגלו	PROPN
אודות	אודות	ADP
נשדד	נשדדה	VERB
_	מהתקופות	_
_	שתורתו	_
סביבות	סביבות_	NOUN
פרסם	מפרסמים	VERB
ספר	ספריי	NOUN
1971	1971	NUM
_	שסוג	_
_	ובהירים	_
_	רכושם	_
_	במועמד	_
_	ההשגחה	_
משפט	משפט_	NOUN
_	לאוהד	_
_	שהביאה	_
_	בשפיים	_
_	ולתפיסתן	_
_	הבריאותי	_
יישם	מיישם	VERB
רופף	רופפת	ADJ
חצייה	חציה	NOUN
מועדון	מועדונים	NOUN
לסת	לסת	NOUN
החרפה	החרפת	NOUN
_	שהחסילונים	_
נפרד	נפרדה	VERB
_	הפירמידה	_
פלאטיני	פלאטיני	PROPN
ירושלמי	ירושלמי	ADJ
התענג	התענגתי	VERB
_	הגזעני	_
_	ב12.9	_
_	שנדונה	_
_	ששילמו	_
_	השיקוף	_
_	והמפלגות	_
פור	פור	NOUN
נאצי	נאצי	ADJ
_	סלקציה	NOUN
נחלץ	נחלץ	VERB
_	הטייס	_
_	מעשיהם	_
_	חברותם	_
_	לצומת	_
האצה	האצת	NOUN
_	ובצדק	_
891	891	NUM
_	לבסיסיהם	_
_	שפתו	_
_	המשמעתית	_
התעלה	מתעלה	VERB
_	לסעיף	_
_	שההוראות	_
_	טענותיה	_
זירוז	זירוז	NOUN
מוסף	מוסף_	NOUN
_	והעתקים	_
_	ממאמרך	_
מירן	מירן	PROPN
_	בלחן	_
גזיזולין	גזיזולין	PROPN
_	בנשיאות	_
_	המאמין	_
אורן	אורנים	NOUN
ניחוח	ניחוח	NOUN
שטוחות	שטוחות	ADV
_	התקציביים	_
פיגר	מפגר	VERB
צדדי	צדדית	ADJ
